region,region_code,period,tot_e_Rx,tot_e_Rx_thru_ehr,tot_e_Rx_thru_stand_alone,tot_primary_care_e_Rx,tot_non_primary_care_e_Rx,tot_nurse_prac_e_Rx,tot_phys_asst_e_Rx,pct_new_renewal_e_Rx,tot_med_hist_reqs,tot_med_hist_req_resps,pct_pharm_enabled,pct_pharm_e_Rx
Rhode Island,RI,2009-09,1264.0,905.0,356.0,,,,,,,,,0.96
Rhode Island,RI,2009-10,1290.0,927.0,360.0,,,,,,,,,0.96
Rhode Island,RI,2009-11,1316.0,949.0,364.0,,,,,,,,,0.96
Rhode Island,RI,2009-12,1352.0,976.0,373.0,462.0,829.0,116.0,37.0,,,,0.96,0.96
Rhode Island,RI,2010-01,1365.0,985.0,377.0,,,,,,,,,0.96
Rhode Island,RI,2010-02,1378.0,994.0,381.0,,,,,,,,,0.96
Rhode Island,RI,2010-03,1391.0,1003.0,385.0,,,,,,,,,0.96
Rhode Island,RI,2010-04,1404.0,1012.0,389.0,,,,,,,,,0.96
Rhode Island,RI,2010-05,1417.0,1021.0,393.0,,,,,,,,,0.97
Rhode Island,RI,2010-06,1433.0,1033.0,397.0,499.0,909.0,136.0,45.0,,197004.0,194024.0,0.97,0.97
Rhode Island,RI,2010-07,1455.0,1057.0,394.0,,,,,,,,,0.97
Rhode Island,RI,2010-08,1477.0,1081.0,391.0,,,,,,,,,0.97
Rhode Island,RI,2010-09,1499.0,1105.0,388.0,,,,,,,,,0.96
Rhode Island,RI,2010-10,1521.0,1129.0,385.0,,,,,,,,,0.96
Rhode Island,RI,2010-11,1543.0,1153.0,382.0,,,,,,,,,0.96
Rhode Island,RI,2010-12,1565.0,1180.0,381.0,527.0,1015.0,146.0,49.0,,108820.0,105020.0,0.98,0.96
Rhode Island,RI,2011-01,1598.0,1192.0,399.0,467.0,877.0,162.0,57.0,,104150.0,100722.0,0.98,0.96
Rhode Island,RI,2011-02,1650.0,1242.0,405.0,574.0,1053.0,163.0,50.0,,95358.0,89372.0,0.97,0.96
Rhode Island,RI,2011-03,1663.0,1257.0,402.0,577.0,1063.0,168.0,51.0,,122731.0,116111.0,0.97,0.96
Rhode Island,RI,2011-04,1702.0,1287.0,411.0,564.0,1113.0,167.0,57.0,,126838.0,121783.0,0.98,0.98
Rhode Island,RI,2011-05,1725.0,1308.0,413.0,565.0,1137.0,163.0,58.0,,137993.0,132481.0,0.97,0.97
Rhode Island,RI,2011-06,1897.0,1384.0,509.0,588.0,1274.0,173.0,58.0,,152355.0,141894.0,0.98,0.98
Rhode Island,RI,2011-07,1893.0,1410.0,479.0,574.0,1212.0,174.0,59.0,,120385.0,115066.0,0.98,0.98
Rhode Island,RI,2011-08,1941.0,1497.0,441.0,569.0,1184.0,175.0,56.0,,124842.0,118923.0,0.97,0.97
Rhode Island,RI,2011-09,1962.0,1529.0,429.0,563.0,1273.0,179.0,57.0,,126509.0,119592.0,0.97,0.97
Rhode Island,RI,2011-10,2045.0,1631.0,411.0,584.0,1326.0,186.0,66.0,,123643.0,116628.0,0.97,0.97
Rhode Island,RI,2011-11,2100.0,1677.0,421.0,583.0,1384.0,189.0,72.0,,128091.0,122354.0,0.97,0.97
Rhode Island,RI,2011-12,2120.0,1722.0,396.0,586.0,1398.0,191.0,71.0,,144847.0,140050.0,0.97,0.97
Rhode Island,RI,2012-01,2143.0,1754.0,387.0,585.0,1418.0,191.0,67.0,,155208.0,150119.0,0.97,0.96
Rhode Island,RI,2012-02,2178.0,1806.0,368.0,614.0,1422.0,200.0,70.0,,138289.0,134372.0,0.97,0.97
Rhode Island,RI,2012-03,2211.0,1835.0,374.0,620.0,1444.0,198.0,72.0,,156217.0,151810.0,0.97,0.96
Rhode Island,RI,2012-04,2270.0,1893.0,374.0,625.0,1496.0,205.0,77.0,,158492.0,154079.0,0.97,0.96
Rhode Island,RI,2012-05,2265.0,1884.0,379.0,633.0,1489.0,209.0,74.0,,169119.0,164894.0,0.97,0.96
Rhode Island,RI,2012-06,2311.0,1918.0,391.0,630.0,1522.0,221.0,76.0,,161947.0,157137.0,0.97,0.97
Rhode Island,RI,2012-07,2374.0,1993.0,379.0,631.0,1504.0,223.0,75.0,,182098.0,177571.0,0.97,0.97
Rhode Island,RI,2012-08,2417.0,2041.0,374.0,643.0,1514.0,232.0,78.0,,188900.0,184110.0,0.97,0.96
Rhode Island,RI,2012-09,2431.0,2058.0,371.0,641.0,1521.0,231.0,77.0,,235016.0,227809.0,0.98,0.96
Rhode Island,RI,2012-10,2427.0,2100.0,325.0,638.0,1510.0,236.0,76.0,,228188.0,220489.0,0.98,0.98
Rhode Island,RI,2012-11,2444.0,2135.0,307.0,660.0,1515.0,262.0,84.0,,214824.0,208023.0,0.98,0.98
Rhode Island,RI,2012-12,2484.0,2164.0,316.0,685.0,1524.0,294.0,86.0,,203982.0,198150.0,0.98,0.98
Rhode Island,RI,2013-01,2522.0,2198.0,323.0,695.0,1543.0,295.0,88.0,,200927.0,192613.0,0.98,0.98
Rhode Island,RI,2013-02,2535.0,2208.0,324.0,695.0,1545.0,295.0,95.0,,205889.0,196976.0,0.98,0.98
Rhode Island,RI,2013-03,2574.0,2243.0,329.0,711.0,1562.0,299.0,93.0,,227977.0,220868.0,0.98,0.97
Rhode Island,RI,2013-04,2578.0,2239.0,336.0,704.0,1575.0,294.0,95.0,,243840.0,236365.0,0.99,0.98
Rhode Island,RI,2013-05,2561.0,2219.0,338.0,692.0,1576.0,291.0,97.0,,247148.0,241405.0,0.99,0.99
Rhode Island,RI,2013-06,2562.0,2182.0,344.0,679.0,1611.0,257.0,98.0,,249667.0,243918.0,0.98,0.98
Rhode Island,RI,2013-07,2564.0,2242.0,321.0,645.0,1563.0,238.0,100.0,,305056.0,296608.0,0.98,0.98
Rhode Island,RI,2013-08,2524.0,2209.0,314.0,770.0,1750.0,256.0,105.0,,269721.0,261303.0,0.98,0.98
Rhode Island,RI,2013-09,2584.0,2254.0,328.0,788.0,1790.0,258.0,116.0,,269410.0,261810.0,0.99,0.99
Rhode Island,RI,2013-10,2589.0,2253.0,335.0,796.0,1785.0,268.0,113.0,,289983.0,281351.0,0.99,0.98
Rhode Island,RI,2013-11,2571.0,2255.0,313.0,795.0,1764.0,268.0,121.0,,281612.0,274448.0,0.99,0.99
Rhode Island,RI,2013-12,2576.0,2271.0,304.0,789.0,1773.0,273.0,119.0,,253112.0,245862.0,0.99,0.99
Rhode Island,RI,2014-01,2579.0,2271.0,307.0,795.0,1768.0,272.0,118.0,,346072.0,338236.0,0.99,0.99
Rhode Island,RI,2014-02,2592.0,2287.0,304.0,812.0,1778.0,288.0,119.0,,183827.0,176620.0,0.99,0.99
Rhode Island,RI,2014-03,2619.0,2321.0,290.0,826.0,1792.0,289.0,118.0,,439045.0,427465.0,0.98,0.99
Rhode Island,RI,2014-04,2603.0,2315.0,287.0,813.0,1788.0,298.0,117.0,,296843.0,278575.0,0.98,0.98
South Carolina,SC,2008,,,,,,,,0.01,,,,
South Carolina,SC,2009,,,,,,,,0.07,,,,
South Carolina,SC,2010,,,,,,,,0.11,,,,
South Carolina,SC,2011,,,,,,,,0.24,,,,
South Carolina,SC,2012,,,,,,,,0.42,,,,
South Carolina,SC,2013,,,,,,,,0.59,,,,
South Carolina,SC,2008-12,510.0,296.0,195.0,262.0,201.0,55.0,7.0,,,,0.8,0.72
South Carolina,SC,2009-01,600.0,353.0,226.0,,,,,,,,,0.73
South Carolina,SC,2009-02,690.0,410.0,257.0,,,,,,,,,0.73
South Carolina,SC,2009-03,780.0,467.0,288.0,,,,,,,,,0.74
South Carolina,SC,2009-04,870.0,524.0,319.0,,,,,,,,,0.74
South Carolina,SC,2009-05,960.0,581.0,350.0,,,,,,,,,0.75
South Carolina,SC,2009-06,1050.0,638.0,381.0,,,,,,,,,0.76
South Carolina,SC,2009-07,1140.0,695.0,412.0,,,,,,,,,0.76
South Carolina,SC,2009-08,1230.0,752.0,443.0,,,,,,,,,0.77
South Carolina,SC,2009-09,1320.0,809.0,474.0,,,,,,,,,0.77
South Carolina,SC,2009-10,1410.0,866.0,505.0,,,,,,,,,0.78
South Carolina,SC,2009-11,1500.0,923.0,536.0,,,,,,,,,0.79
South Carolina,SC,2009-12,1595.0,985.0,574.0,833.0,714.0,183.0,50.0,,,,0.88,0.8
South Carolina,SC,2010-01,1655.0,1042.0,577.0,,,,,,,,,0.8
South Carolina,SC,2010-02,1715.0,1099.0,580.0,,,,,,,,,0.8
South Carolina,SC,2010-03,1775.0,1156.0,583.0,,,,,,,,,0.8
South Carolina,SC,2010-04,1835.0,1213.0,586.0,,,,,,,,,0.8
South Carolina,SC,2010-05,1895.0,1270.0,589.0,,,,,,,,,0.81
South Carolina,SC,2010-06,1959.0,1331.0,597.0,1018.0,932.0,225.0,67.0,,178348.0,162021.0,0.88,0.81
South Carolina,SC,2010-07,2061.0,1407.0,623.0,,,,,,,,,0.81
South Carolina,SC,2010-08,2163.0,1483.0,649.0,,,,,,,,,0.82
South Carolina,SC,2010-09,2265.0,1559.0,675.0,,,,,,,,,0.82
South Carolina,SC,2010-10,2367.0,1635.0,701.0,,,,,,,,,0.82
South Carolina,SC,2010-11,2469.0,1711.0,727.0,,,,,,,,,0.83
South Carolina,SC,2010-12,2575.0,1787.0,754.0,1382.0,1182.0,279.0,84.0,,266610.0,227937.0,0.9,0.83
South Carolina,SC,2011-01,2726.0,1921.0,769.0,1267.0,1214.0,283.0,97.0,,251574.0,210455.0,0.9,0.83
South Carolina,SC,2011-02,2916.0,2089.0,791.0,1499.0,1402.0,322.0,101.0,,301547.0,250825.0,0.9,0.83
South Carolina,SC,2011-03,3171.0,2243.0,894.0,1578.0,1581.0,328.0,112.0,,350441.0,296069.0,0.9,0.83
South Carolina,SC,2011-04,3459.0,2411.0,1015.0,1637.0,1805.0,367.0,135.0,,320581.0,272516.0,0.91,0.84
South Carolina,SC,2011-05,3996.0,2677.0,1282.0,1755.0,2213.0,424.0,157.0,,356719.0,311818.0,0.91,0.84
South Carolina,SC,2011-06,4807.0,3180.0,1590.0,1978.0,2798.0,499.0,209.0,,448955.0,391169.0,0.92,0.91
South Carolina,SC,2011-07,4498.0,3122.0,1338.0,1864.0,2579.0,476.0,201.0,,360900.0,318460.0,0.92,0.91
South Carolina,SC,2011-08,4598.0,3254.0,1299.0,1876.0,2519.0,481.0,197.0,,497439.0,430633.0,0.92,0.92
South Carolina,SC,2011-09,4721.0,3421.0,1253.0,1990.0,2645.0,524.0,217.0,,454401.0,383229.0,0.92,0.91
South Carolina,SC,2011-10,4909.0,3568.0,1290.0,2037.0,2770.0,533.0,216.0,,466888.0,401275.0,0.92,0.92
South Carolina,SC,2011-11,5150.0,3882.0,1217.0,2098.0,2928.0,572.0,228.0,,499133.0,429339.0,0.92,0.92
South Carolina,SC,2011-12,5307.0,3945.0,1307.0,2155.0,3011.0,584.0,246.0,,558137.0,489391.0,0.93,0.92
South Carolina,SC,2012-01,5279.0,4067.0,1155.0,2156.0,2963.0,575.0,237.0,,630801.0,551618.0,0.93,0.93
South Carolina,SC,2012-02,5327.0,4116.0,1150.0,2164.0,2993.0,580.0,240.0,,604490.0,527327.0,0.93,0.92
South Carolina,SC,2012-03,5449.0,4204.0,1182.0,2235.0,3036.0,600.0,251.0,,605172.0,531603.0,0.93,0.93
South Carolina,SC,2012-04,5639.0,4295.0,1277.0,2300.0,3143.0,641.0,269.0,,611082.0,542773.0,0.93,0.92
South Carolina,SC,2012-05,5873.0,4431.0,1382.0,2356.0,3304.0,653.0,279.0,,595318.0,542329.0,0.93,0.92
South Carolina,SC,2012-06,6153.0,4618.0,1470.0,2427.0,3492.0,674.0,298.0,,558144.0,511766.0,0.93,0.93
South Carolina,SC,2012-07,6156.0,4725.0,1368.0,2404.0,3460.0,695.0,292.0,,597453.0,536470.0,0.94,0.93
South Carolina,SC,2012-08,6317.0,4861.0,1385.0,2447.0,3538.0,717.0,305.0,,692218.0,624151.0,0.94,0.94
South Carolina,SC,2012-09,6418.0,5024.0,1312.0,2478.0,3580.0,732.0,305.0,,610720.0,557424.0,0.95,0.95
South Carolina,SC,2012-10,6631.0,5147.0,1397.0,2527.0,3708.0,742.0,322.0,,860025.0,762224.0,0.96,0.95
South Carolina,SC,2012-11,6743.0,5269.0,1393.0,2558.0,3768.0,753.0,340.0,,739967.0,672848.0,0.96,0.95
South Carolina,SC,2012-12,6753.0,5294.0,1379.0,2569.0,3752.0,766.0,328.0,,929613.0,852719.0,0.96,0.95
South Carolina,SC,2013-01,6877.0,5397.0,1400.0,2588.0,3823.0,772.0,342.0,,870690.0,785624.0,0.96,0.95
South Carolina,SC,2013-02,6940.0,5520.0,1355.0,2607.0,3866.0,785.0,344.0,,872227.0,772159.0,0.96,0.95
South Carolina,SC,2013-03,6996.0,5572.0,1359.0,2603.0,3908.0,783.0,358.0,,816463.0,732454.0,0.96,0.95
South Carolina,SC,2013-04,7194.0,5711.0,1414.0,2669.0,4009.0,823.0,372.0,,832300.0,732672.0,0.96,0.95
South Carolina,SC,2013-05,7321.0,5878.0,1374.0,2708.0,4090.0,827.0,384.0,,871692.0,832127.0,0.96,0.95
South Carolina,SC,2013-06,7394.0,6437.0,886.0,2759.0,4117.0,831.0,401.0,,752389.0,717392.0,0.97,0.96
South Carolina,SC,2013-07,7449.0,6591.0,785.0,2771.0,4101.0,862.0,416.0,,863492.0,827508.0,0.96,0.96
South Carolina,SC,2013-08,7597.0,6766.0,749.0,3210.0,4364.0,917.0,451.0,,837000.0,766829.0,0.97,0.96
South Carolina,SC,2013-09,7798.0,7001.0,711.0,3306.0,4477.0,958.0,479.0,,771524.0,731971.0,0.96,0.96
South Carolina,SC,2013-10,7904.0,7074.0,750.0,3329.0,4550.0,961.0,483.0,,847587.0,806000.0,0.96,0.96
South Carolina,SC,2013-11,7885.0,7086.0,712.0,3341.0,4507.0,957.0,478.0,,684474.0,634197.0,0.97,0.96
South Carolina,SC,2013-12,7984.0,7164.0,729.0,3357.0,4570.0,957.0,482.0,,689415.0,630901.0,0.97,0.96
South Carolina,SC,2014-01,8073.0,7272.0,716.0,3398.0,4608.0,976.0,497.0,,643873.0,577680.0,0.97,0.96
South Carolina,SC,2014-02,8066.0,7295.0,685.0,3455.0,4600.0,1005.0,502.0,,520848.0,450783.0,0.97,0.96
South Carolina,SC,2014-03,8116.0,7376.0,629.0,3467.0,4631.0,1021.0,502.0,,599641.0,506023.0,0.97,0.96
South Carolina,SC,2014-04,8196.0,7481.0,614.0,3470.0,4696.0,1036.0,511.0,,712586.0,607346.0,0.97,0.96
South Dakota,SD,2008,,,,,,,,0.01,,,,
South Dakota,SD,2009,,,,,,,,0.14,,,,
South Dakota,SD,2010,,,,,,,,0.21,,,,
South Dakota,SD,2011,,,,,,,,0.39,,,,
South Dakota,SD,2012,,,,,,,,0.6,,,,
South Dakota,SD,2013,,,,,,,,0.72,,,,
South Dakota,SD,2008-12,241.0,176.0,65.0,147.0,61.0,18.0,34.0,,,,0.63,0.56
South Dakota,SD,2009-01,253.0,185.0,68.0,,,,,,,,,0.57
South Dakota,SD,2009-02,265.0,194.0,71.0,,,,,,,,,0.59
South Dakota,SD,2009-03,277.0,203.0,74.0,,,,,,,,,0.6
South Dakota,SD,2009-04,289.0,212.0,77.0,,,,,,,,,0.61
South Dakota,SD,2009-05,301.0,221.0,80.0,,,,,,,,,0.63
South Dakota,SD,2009-06,313.0,230.0,83.0,,,,,,,,,0.64
South Dakota,SD,2009-07,325.0,239.0,86.0,,,,,,,,,0.65
South Dakota,SD,2009-08,337.0,248.0,89.0,,,,,,,,,0.66
South Dakota,SD,2009-09,349.0,257.0,92.0,,,,,,,,,0.68
South Dakota,SD,2009-10,361.0,266.0,95.0,,,,,,,,,0.69
South Dakota,SD,2009-11,373.0,275.0,98.0,,,,,,,,,0.7
South Dakota,SD,2009-12,393.0,285.0,108.0,218.0,162.0,40.0,58.0,,,,0.73,0.72
South Dakota,SD,2010-01,416.0,300.0,116.0,,,,,,,,,0.73
South Dakota,SD,2010-02,439.0,315.0,124.0,,,,,,,,,0.73
South Dakota,SD,2010-03,462.0,330.0,132.0,,,,,,,,,0.74
South Dakota,SD,2010-04,485.0,345.0,140.0,,,,,,,,,0.74
South Dakota,SD,2010-05,508.0,360.0,148.0,,,,,,,,,0.75
South Dakota,SD,2010-06,536.0,376.0,160.0,296.0,231.0,61.0,83.0,,54218.0,52343.0,0.75,0.75
South Dakota,SD,2010-07,569.0,397.0,172.0,,,,,,,,,0.76
South Dakota,SD,2010-08,602.0,418.0,184.0,,,,,,,,,0.77
South Dakota,SD,2010-09,635.0,439.0,196.0,,,,,,,,,0.78
South Dakota,SD,2010-10,668.0,460.0,208.0,,,,,,,,,0.79
South Dakota,SD,2010-11,701.0,481.0,220.0,,,,,,,,,0.81
South Dakota,SD,2010-12,737.0,505.0,232.0,395.0,332.0,87.0,108.0,,114934.0,108057.0,0.84,0.82
South Dakota,SD,2011-01,780.0,548.0,232.0,383.0,341.0,103.0,109.0,,83917.0,76607.0,0.85,0.84
South Dakota,SD,2011-02,792.0,556.0,236.0,421.0,361.0,97.0,117.0,,159793.0,150329.0,0.85,0.84
South Dakota,SD,2011-03,834.0,585.0,249.0,436.0,390.0,101.0,127.0,,124728.0,115516.0,0.84,0.84
South Dakota,SD,2011-04,897.0,609.0,288.0,447.0,438.0,107.0,140.0,,179037.0,168537.0,0.86,0.86
South Dakota,SD,2011-05,992.0,667.0,324.0,481.0,499.0,118.0,154.0,,198577.0,188248.0,0.87,0.87
South Dakota,SD,2011-06,1117.0,786.0,331.0,508.0,596.0,129.0,175.0,,194346.0,181278.0,0.87,0.87
South Dakota,SD,2011-07,1108.0,807.0,301.0,504.0,590.0,126.0,179.0,,242509.0,232346.0,0.88,0.88
South Dakota,SD,2011-08,1150.0,885.0,265.0,510.0,591.0,123.0,182.0,,240768.0,225310.0,0.88,0.88
South Dakota,SD,2011-09,1235.0,978.0,257.0,581.0,628.0,130.0,204.0,,232304.0,216780.0,0.89,0.89
South Dakota,SD,2011-10,1362.0,1103.0,259.0,595.0,723.0,139.0,214.0,,260186.0,245417.0,0.89,0.89
South Dakota,SD,2011-11,1408.0,1224.0,184.0,611.0,748.0,135.0,217.0,,249456.0,236134.0,0.89,0.89
South Dakota,SD,2011-12,1399.0,1220.0,179.0,615.0,736.0,138.0,221.0,,316464.0,303969.0,0.9,0.89
South Dakota,SD,2012-01,1424.0,1251.0,173.0,616.0,759.0,139.0,226.0,,170329.0,159786.0,0.9,0.9
South Dakota,SD,2012-02,1448.0,1271.0,177.0,628.0,770.0,152.0,224.0,,82491.0,74675.0,0.92,0.9
South Dakota,SD,2012-03,1448.0,1276.0,172.0,624.0,774.0,154.0,232.0,,142724.0,135912.0,0.91,0.91
South Dakota,SD,2012-04,1540.0,1364.0,176.0,655.0,834.0,164.0,245.0,,130897.0,123279.0,0.92,0.92
South Dakota,SD,2012-05,1587.0,1402.0,184.0,658.0,872.0,174.0,245.0,,135779.0,130805.0,0.92,0.92
South Dakota,SD,2012-06,1615.0,1432.0,183.0,663.0,897.0,178.0,256.0,,147217.0,141197.0,0.91,0.91
South Dakota,SD,2012-07,1648.0,1497.0,151.0,666.0,908.0,176.0,255.0,,125184.0,108248.0,0.92,0.92
South Dakota,SD,2012-08,1706.0,1556.0,150.0,693.0,923.0,186.0,259.0,,187820.0,155471.0,0.92,0.92
South Dakota,SD,2012-09,1760.0,1612.0,148.0,711.0,950.0,195.0,263.0,,173146.0,126406.0,0.93,0.93
South Dakota,SD,2012-10,1804.0,1643.0,161.0,707.0,991.0,200.0,270.0,,211707.0,143158.0,0.93,0.93
South Dakota,SD,2012-11,1838.0,1670.0,168.0,726.0,1001.0,206.0,274.0,,181556.0,124351.0,0.94,0.94
South Dakota,SD,2012-12,1862.0,1699.0,163.0,737.0,1013.0,212.0,273.0,,173872.0,119924.0,0.93,0.94
South Dakota,SD,2013-01,1863.0,1708.0,155.0,745.0,1002.0,212.0,276.0,,190178.0,127655.0,0.93,0.93
South Dakota,SD,2013-02,1897.0,1744.0,153.0,768.0,1018.0,226.0,273.0,,190292.0,129614.0,0.92,0.93
South Dakota,SD,2013-03,1887.0,1732.0,155.0,759.0,1015.0,226.0,271.0,,199660.0,137968.0,0.92,0.92
South Dakota,SD,2013-04,1871.0,1717.0,154.0,755.0,1008.0,229.0,272.0,,189437.0,128618.0,0.92,0.92
South Dakota,SD,2013-05,1907.0,1749.0,158.0,772.0,1022.0,234.0,281.0,,180343.0,126873.0,0.92,0.92
South Dakota,SD,2013-06,1900.0,1753.0,147.0,776.0,1011.0,235.0,285.0,,168898.0,111609.0,0.92,0.92
South Dakota,SD,2013-07,1937.0,1790.0,147.0,783.0,1017.0,238.0,279.0,,181840.0,115436.0,0.92,0.92
South Dakota,SD,2013-08,1985.0,1838.0,142.0,862.0,1122.0,269.0,299.0,,187575.0,123092.0,0.92,0.92
South Dakota,SD,2013-09,2024.0,1894.0,128.0,870.0,1151.0,276.0,308.0,,160409.0,102102.0,0.92,0.92
South Dakota,SD,2013-10,2040.0,1913.0,127.0,873.0,1163.0,276.0,312.0,,459093.0,400601.0,0.93,0.93
South Dakota,SD,2013-11,2058.0,1925.0,131.0,865.0,1188.0,280.0,303.0,,157767.0,103911.0,0.93,0.93
South Dakota,SD,2013-12,2060.0,1926.0,132.0,869.0,1183.0,276.0,305.0,,160209.0,104268.0,0.93,0.93
South Dakota,SD,2014-01,2041.0,1898.0,143.0,865.0,1164.0,271.0,298.0,,183110.0,108857.0,0.93,0.93
South Dakota,SD,2014-02,2094.0,1978.0,116.0,897.0,1194.0,281.0,313.0,,129223.0,70624.0,0.93,0.93
South Dakota,SD,2014-03,2083.0,1967.0,113.0,896.0,1177.0,278.0,320.0,,144668.0,82387.0,0.93,0.93
South Dakota,SD,2014-04,2130.0,2017.0,110.0,898.0,1221.0,289.0,326.0,,109512.0,67425.0,0.93,0.93
Tennessee,TN,2008,,,,,,,,0.04,,,,
Tennessee,TN,2009,,,,,,,,0.11,,,,
Tennessee,TN,2010,,,,,,,,0.17,,,,
Tennessee,TN,2011,,,,,,,,0.27,,,,
Tennessee,TN,2012,,,,,,,,0.39,,,,
Tennessee,TN,2013,,,,,,,,0.52,,,,
Tennessee,TN,2008-12,1904.0,1172.0,589.0,908.0,779.0,271.0,44.0,,,,0.7,0.65
Tennessee,TN,2009-01,2038.0,1260.0,635.0,,,,,,,,,0.66
Tennessee,TN,2009-02,2172.0,1348.0,681.0,,,,,,,,,0.67
Tennessee,TN,2009-03,2306.0,1436.0,727.0,,,,,,,,,0.68
Tennessee,TN,2009-04,2440.0,1524.0,773.0,,,,,,,,,0.69
Tennessee,TN,2009-05,2574.0,1612.0,819.0,,,,,,,,,0.7
Tennessee,TN,2009-06,2708.0,1700.0,865.0,,,,,,,,,0.71
Tennessee,TN,2009-07,2842.0,1788.0,911.0,,,,,,,,,0.72
Tennessee,TN,2009-08,2976.0,1876.0,957.0,,,,,,,,,0.73
Tennessee,TN,2009-09,3110.0,1964.0,1003.0,,,,,,,,,0.74
Tennessee,TN,2009-10,3244.0,2052.0,1049.0,,,,,,,,,0.75
Tennessee,TN,2009-11,3378.0,2140.0,1095.0,,,,,,,,,0.76
Tennessee,TN,2009-12,3521.0,2231.0,1142.0,1715.0,1639.0,617.0,126.0,,,,0.8,0.78
Tennessee,TN,2010-01,3691.0,2392.0,1148.0,,,,,,,,,0.78
Tennessee,TN,2010-02,3861.0,2553.0,1154.0,,,,,,,,,0.79
Tennessee,TN,2010-03,4031.0,2714.0,1160.0,,,,,,,,,0.79
Tennessee,TN,2010-04,4201.0,2875.0,1166.0,,,,,,,,,0.79
Tennessee,TN,2010-05,4371.0,3036.0,1172.0,,,,,,,,,0.8
Tennessee,TN,2010-06,4542.0,3201.0,1183.0,2070.0,2417.0,897.0,155.0,,401866.0,354673.0,0.83,0.8
Tennessee,TN,2010-07,4725.0,3348.0,1220.0,,,,,,,,,0.8
Tennessee,TN,2010-08,4908.0,3495.0,1257.0,,,,,,,,,0.81
Tennessee,TN,2010-09,5091.0,3642.0,1294.0,,,,,,,,,0.81
Tennessee,TN,2010-10,5274.0,3789.0,1331.0,,,,,,,,,0.81
Tennessee,TN,2010-11,5457.0,3936.0,1368.0,,,,,,,,,0.82
Tennessee,TN,2010-12,5641.0,4087.0,1406.0,2443.0,3128.0,1150.0,207.0,,611266.0,516619.0,0.84,0.82
Tennessee,TN,2011-01,5900.0,4268.0,1474.0,2266.0,3152.0,1133.0,226.0,,567565.0,474264.0,0.85,0.83
Tennessee,TN,2011-02,6090.0,4419.0,1512.0,2604.0,3405.0,1288.0,217.0,,667838.0,458199.0,0.86,0.83
Tennessee,TN,2011-03,6321.0,4553.0,1612.0,2672.0,3562.0,1295.0,231.0,,677921.0,518741.0,0.86,0.83
Tennessee,TN,2011-04,6731.0,4794.0,1792.0,2753.0,3876.0,1364.0,257.0,,593653.0,490591.0,0.89,0.87
Tennessee,TN,2011-05,7310.0,5163.0,2001.0,2922.0,4272.0,1468.0,279.0,,639157.0,541134.0,0.89,0.87
Tennessee,TN,2011-06,8237.0,5697.0,2391.0,3211.0,4884.0,1629.0,345.0,,747081.0,621074.0,0.9,0.89
Tennessee,TN,2011-07,8018.0,5711.0,2157.0,3142.0,4677.0,1617.0,327.0,,706261.0,606544.0,0.91,0.89
Tennessee,TN,2011-08,8335.0,6090.0,2097.0,3100.0,4682.0,1588.0,313.0,,840224.0,714306.0,0.91,0.9
Tennessee,TN,2011-09,8535.0,6339.0,2042.0,3286.0,5004.0,1711.0,343.0,,819120.0,694112.0,0.91,0.9
Tennessee,TN,2011-10,8738.0,6517.0,2063.0,3366.0,5105.0,1760.0,354.0,,776235.0,658208.0,0.91,0.9
Tennessee,TN,2011-11,8981.0,6777.0,2052.0,3445.0,5256.0,1804.0,356.0,,876965.0,749095.0,0.92,0.91
Tennessee,TN,2011-12,9088.0,6883.0,2055.0,3490.0,5306.0,1845.0,367.0,,903673.0,788166.0,0.92,0.91
Tennessee,TN,2012-01,9240.0,7132.0,1956.0,3548.0,5374.0,1890.0,375.0,,972207.0,844419.0,0.92,0.91
Tennessee,TN,2012-02,9329.0,7286.0,1899.0,3613.0,5402.0,1905.0,381.0,,1184439.0,1064227.0,0.92,0.92
Tennessee,TN,2012-03,9516.0,7470.0,1899.0,3651.0,5539.0,1962.0,403.0,,950393.0,837022.0,0.92,0.91
Tennessee,TN,2012-04,9765.0,7671.0,1944.0,3724.0,5696.0,2005.0,417.0,,964797.0,852817.0,0.92,0.92
Tennessee,TN,2012-05,9936.0,7866.0,1916.0,3764.0,5822.0,2019.0,416.0,,894654.0,808755.0,0.92,0.92
Tennessee,TN,2012-06,10169.0,8070.0,1950.0,3831.0,5981.0,2074.0,428.0,,880075.0,800857.0,0.93,0.92
Tennessee,TN,2012-07,9995.0,8168.0,1679.0,3756.0,5795.0,2034.0,419.0,,876490.0,782176.0,0.94,0.93
Tennessee,TN,2012-08,10328.0,8397.0,1776.0,3854.0,5990.0,2097.0,434.0,,1064442.0,945373.0,0.94,0.93
Tennessee,TN,2012-09,10438.0,8519.0,1752.0,3915.0,6002.0,2130.0,445.0,,1118253.0,1031231.0,0.94,0.93
Tennessee,TN,2012-10,10553.0,8710.0,1680.0,3909.0,6097.0,2153.0,443.0,,1359385.0,1200615.0,0.94,0.94
Tennessee,TN,2012-11,10656.0,8793.0,1691.0,3939.0,6159.0,2167.0,452.0,,1264064.0,1140106.0,0.94,0.93
Tennessee,TN,2012-12,10794.0,8923.0,1710.0,3993.0,6250.0,2179.0,476.0,,1247785.0,1112019.0,0.94,0.93
Tennessee,TN,2013-01,10836.0,9004.0,1682.0,4007.0,6262.0,2198.0,486.0,,1379397.0,1224522.0,0.94,0.93
