X,Y,OBJECTID,GLOBALID,DAMAGE,STRUCTURETYPE
-13220901.1802,4336890.7364,1059,e2ff0cc4-bcd3-4770-a4b5-1b89d2d22226,Inaccessible,Mobile Home Single Wide
-13280011.2717,4345534.4901,1060,1d7abe30-12ad-4b36-b2b2-513cfe82ff16,Affected (1-9%),Single Family Residence Single Story
-13257592.4518,4332741.8178,1061,e2ec2443-b8f4-4454-b715-35e872fa721a,No Damage,Single Family Residence Single Story
-13257557.3527,4332702.0319,1062,45e802c9-087d-41f2-a598-a8bf160a82ab,No Damage,Utility Misc Structure
-13257538.1494,4332744.2474,1063,1ca435d7-6a32-42b2-b929-c8018ae3d0c3,No Damage,Single Family Residence Single Story
-13257494.7234,4332742.5519,1064,d823c2b1-0c74-4d8b-8f10-3c4a317a7f75,No Damage,Single Family Residence Single Story
-13279998.8267,4344556.3234,1065,3765aa13-9448-4bc8-bdea-fcec3bba2180,Affected (1-9%),Single Family Residence Multi Story
-13280012.4747,4344552.8991,1066,4a227aa0-ed9b-4650-9ff6-4bd73bf574d5,No Damage,Single Family Residence Single Story
-13222214.075,4334937.5534,1067,e88026d1-92ec-4174-b525-0ad19e3f2cbf,No Damage,Single Family Residence Single Story
-13257382.2724,4332589.4139,1068,e2b79d6b-b1a5-41ff-afce-b5b431caeeff,No Damage,Single Family Residence Single Story
-13222071.3707,4335394.6775,1069,b0c0b01c-eee4-4eca-aab4-d695f158af90,Affected (1-9%),Single Family Residence Single Story
-13223483.4823,4332956.1116,1070,86aebdae-0f1f-406c-97ef-c9dd549a191e,Inaccessible,Single Family Residence Single Story
-13258187.4109,4332533.9747,1071,a945797e-e63c-4e97-82df-9edadeb8a536,Affected (1-9%),Single Family Residence Single Story
-13280583.992,4341589.7096,1072,cf2d5ff8-0d04-487a-b4a3-683032ab2922,Affected (1-9%),Single Family Residence Single Story
-13256892.2657,4333353.8741,1073,d8f09e65-d6f7-40a1-b2ee-48f8208e3a89,No Damage,Single Family Residence Single Story
-13223562.4953,4327090.4011,1074,a13e4158-d3fb-4893-84f8-fa7a8eba1640,Affected (1-9%),Mobile Home Double Wide
-13256993.7339,4333324.7518,1075,a8572e79-5d36-4b7a-80ce-db93c04fdf53,No Damage,Single Family Residence Single Story
-13257072.5898,4333325.7746,1076,0f63de35-1901-4d37-9a55-0ad6f3325691,No Damage,Single Family Residence Single Story
-13224466.4262,4325570.6696,1077,c1b0cf6e-6a8c-4788-b6c2-0d34336c8e24,Inaccessible,Single Family Residence Single Story
-13224378.1734429,4324791.40930937,1078,b06dc625-3e30-4075-86c6-02b7e61afc53,Inaccessible,Single Family Residence Single Story
-13256864.493,4335036.4231,1079,0ea64e62-ad50-4938-8084-19c51535d49e,No Damage,Mobile Home Single Wide
-13285021.9391,4346448.7129,1080,659e3a1d-219a-4f45-aa18-e46e12a2cac8,Minor (10-25%),Single Family Residence Single Story
-13224568.8791,4324637.2937,1081,74336673-0c08-4339-9066-ca9b2ff5daa7,No Damage,Single Family Residence Multi Story
-13224527.1523,4324710.4486,1082,db971b42-4cd1-4980-9373-66ed2722ac4e,No Damage,Single Family Residence Single Story
-13257068.8066,4335044.541,1083,abbff04b-4912-4eaf-95ac-a2f42e2436c3,No Damage,Single Family Residence Single Story
-13257018.1607,4335031.4011,1084,01917a0f-5524-497a-b3e2-2130f7bccd6c,Affected (1-9%),Mobile Home Double Wide
-13256976.8772,4335015.5533,1085,dc7948a7-b1ce-4ef2-ac8b-16dca3e669d6,No Damage,Utility Misc Structure
-13256979.4049852,4335040.8330951,1086,96ce808b-68dd-4cd7-b24c-a97ba01915e7,Affected (1-9%),Single Family Residence Single Story
-13257118.0103,4335026.2063,1087,86363a23-ea67-4031-b0c2-9ed3f9e2e30c,No Damage,Mobile Home Double Wide
-13257167.3478,4335030.2974,1088,7de573e3-599f-4217-8a92-3b35b254fbc4,Affected (1-9%),Commercial Building Single Story
-13257133.3062,4335021.3397,1089,c1fd9b12-0e60-43fc-83b8-462b369afcc4,Affected (1-9%),Mobile Home Single Wide
-13257152.7869,4335002.3922,1090,ad402d02-8fe4-435d-aa00-9185a418838a,Affected (1-9%),Single Family Residence Single Story
-13284272.5302122,4345052.15488609,1091,4b957a11-4137-451a-aba4-0c6f2557c353,Minor (10-25%),Multi Family Residence Multi Story
-13257125.9403712,4334583.09110934,1092,7aee29b9-389d-4b24-9bce-c28c5c7b3458,Affected (1-9%),Single Family Residence Single Story
-13228312.164,4316730.9102,1093,55041f8d-1a05-4bd8-852b-38cafdc58389,No Damage,Single Family Residence Single Story
-13257055.3478,4334713.0058,1094,a847dfd7-dfd3-4d49-a652-58e85ce5b138,No Damage,Single Family Residence Single Story
-13257037.961,4334715.9675,1095,cac3b622-7a70-492a-b4b7-fb40a0d3945e,Minor (10-25%),Single Family Residence Single Story
-13257057.8863,4334684.5118,1096,6357b3e2-4e68-49c8-a2c1-9c2612e3a3bd,Affected (1-9%),Utility Misc Structure
-13256994.5399,4334717.7696,1097,8b3656a9-455f-4a08-a58b-55b21678674c,No Damage,Single Family Residence Single Story
-13256997.9421,4334684.4422,1098,bd1b474c-5e86-443e-bae9-9a95c871ffa2,No Damage,Single Family Residence Single Story
-13257021.1593,4334713.751,1099,5bcc2fcb-6c2d-4e48-bfe1-2a688a204a70,Affected (1-9%),Single Family Residence Single Story
-13257100.406,4334707.4515,1100,4b8f7d19-c3dc-4f12-a7de-d15d0745f8a7,Affected (1-9%),Single Family Residence Single Story
-13257095.9397,4334679.9638,1101,8505c60d-9474-48b7-bada-4802096cd7c7,No Damage,Utility Misc Structure
-13257036.914,4334684.9396,1102,2086cee5-548d-4a8e-bf78-6046c5e24c1b,Minor (10-25%),Single Family Residence Single Story
-13257118.0071,4334708.5656,1103,ea949e8e-e099-44e6-bf41-0811df7b7299,No Damage,Church
-13256981.504,4334707.906,1104,f99570db-fcaf-4bd0-9623-71231a030935,No Damage,Single Family Residence Single Story
-13257153.0408,4334707.1603,1105,8d74ebfa-dbc3-43f2-b976-45dc5b767f7c,Minor (10-25%),Single Family Residence Single Story
-13256961.5983,4334773.7175,1106,98b27837-aaa6-470b-9d11-c814fb612ccd,Affected (1-9%),Utility Misc Structure
-13256959.2996286,4334787.70115953,1107,85c1f2cf-6ab0-4138-baaa-37697a1d09c4,No Damage,Single Family Residence Single Story
-13257175.0435,4334712.4516,1108,51723fae-4a9b-4f9f-a1e1-91d94c94b6aa,No Damage,Single Family Residence Single Story
-13271936.5062534,4367487.40221608,1109,2cfb28a6-e659-48b0-b873-fdf5329aa76a,Major (26-50%),School
-13257168.6842,4334760.5916,1110,6f0c24b4-bd80-4685-b096-2fbc334d5545,No Damage,Single Family Residence Single Story
-13257136.8117,4334769.1378,1111,93678188-d79b-4063-917b-f59d1207c96b,No Damage,Single Family Residence Single Story
-13271829.8506,4367615.8598,1112,f34f23bc-585f-4ecf-898e-5083c84cb673,No Damage,Single Family Residence Single Story
-13257120.0005,4334769.3198,1113,e380e00e-84d7-4969-9bae-a8904198c837,No Damage,Single Family Residence Single Story
-13257091.9666,4334767.2907,1114,4cab035d-22a1-4fa8-ae94-1133fdb9af06,Affected (1-9%),Mobile Home Single Wide
-13257081.4543,4334713.5276,1115,df3bc8f4-c152-4d9f-a664-1fe1c8263f58,No Damage,Single Family Residence Single Story
-13256955.8859,4334717.2702,1116,c9b051d9-1424-42f1-92eb-e2ba08353b9a,No Damage,Single Family Residence Single Story
-13271814.4558232,4367534.15651608,1117,964e9b2a-8fb2-44e5-b6ff-9370e0b7f9ca,No Damage,Single Family Residence Single Story
-13256997.8168,4334766.1853,1118,e08aa337-dae6-44a5-96d6-443f85075f60,No Damage,Single Family Residence Single Story
-13257079.83,4334682.0839,1119,90f9b11d-352f-4bc0-9714-4dade4c0a5a8,No Damage,Utility Misc Structure
-13256997.5024,4334786.494,1120,ecf49b27-66fc-43b1-8805-0269aab8244d,No Damage,Single Family Residence Single Story
-13257064.6202,4334763.8405,1121,594a1cf6-9bdb-4f57-b62d-c7e424002b98,No Damage,Single Family Residence Single Story
-13271825.8311117,4367497.5129884,1122,07787b71-042e-447d-ad39-801030c4e16a,Affected (1-9%),Single Family Residence Single Story
-13257039.161,4334770.4827,1123,4d57f2b2-1eaa-48a1-98ae-d4cbd655f6fe,No Damage,Single Family Residence Single Story
-13257016.2886,4334772.5158,1124,128ef9c5-de5c-434b-a8b7-c7d454741c18,No Damage,Single Family Residence Single Story
-13271786.3642,4367288.3516,1125,84f7e1e1-1998-4380-8b3c-db4d9042431b,No Damage,Single Family Residence Single Story
-13271759.3104464,4367284.29526788,1126,9df1bce5-414e-4e46-8212-753dfcf6d963,No Damage,Single Family Residence Multi Story
-13271732.3494,4367285.6233,1127,f11ebb26-5247-4f8d-9318-700da1bbd252,No Damage,Single Family Residence Single Story
-13271754.0861,4367334.1726,1128,57310529-f4bb-4bbc-ba1b-c7a1a2fee964,No Damage,Single Family Residence Single Story
-13271718.2318,4367285.4394,1129,b9c9f133-e36c-4a7b-baae-0f39ccc19ff5,No Damage,Single Family Residence Single Story
-13257098.6952,4334798.1926,1131,7f1e0538-8f47-4329-abd5-9051e404e287,Inaccessible,Utility Misc Structure
-13232040.6562,4315133.7093,1132,23fcd4b3-57b8-4fb8-8513-fde0e1c7b54a,No Damage,Single Family Residence Single Story
-13257120.1147,4334797.8587,1133,3be4291d-2a9b-4770-ae84-69ee4748b586,Inaccessible,Utility Misc Structure
-13271647.3187,4367277.208,1134,40451889-20e6-477f-963b-6aadd9f60f28,No Damage,Single Family Residence Single Story
-13271625.3254821,4367281.79443931,1135,607b3ecd-f287-420f-9430-4a8455c52b2e,No Damage,Single Family Residence Single Story
-13271828.6786,4367402.3683,1136,2dc556bd-3a13-44b9-8411-95b961578383,Affected (1-9%),Single Family Residence Single Story
-13271535.4349,4367663.2996,1137,1807cb56-9020-406e-a825-ad04816d3fb9,Affected (1-9%),Single Family Residence Multi Story
-13271538.5283,4367616.2739,1138,6ea265f4-cd64-4d0a-8510-9630726913ea,No Damage,Single Family Residence Single Story
-13271538.2205964,4367637.42437138,1139,eb9df151-fd9e-45c5-acf2-77c6bc861df9,No Damage,Utility Misc Structure
-13262197.7892,4341357.2403,1140,50a94910-63c8-4d57-8eb1-7cb7ac97f3db,Affected (1-9%),Single Family Residence Single Story
-13263302.5727,4341094.2223,1141,4a8f3b0c-47a7-499a-b6de-af92eb562198,No Damage,Single Family Residence Single Story
-13272341.1411,4367218.2471,1142,d28b0f89-6347-4ccb-9463-3a1c73e2aea1,No Damage,Single Family Residence Single Story
-13272392.4196,4367197.7311,1143,a80849d6-b104-4349-93ba-f4b72d1d946b,No Damage,Single Family Residence Single Story
-13272324.4739524,4367137.21415002,1144,e376afe7-308e-47a9-8538-88a070261c9c,No Damage,Single Family Residence Single Story
-13272427.7117,4367130.74388036,1145,b11ad1df-6594-4851-8890-475d84acf9ec,No Damage,Single Family Residence Single Story
-13272408.9177,4367128.44774287,1146,e873bdc3-444e-4ac0-9692-312b6e1a0f56,No Damage,Single Family Residence Single Story
-13272410.4832,4367053.7238,1147,d0e1cfb0-474a-428a-80e8-890e67e872a3,No Damage,Single Family Residence Single Story
-13272389.7076179,4367127.45995895,1148,a111ebe0-ff2d-46f8-9584-a854421a4122,No Damage,Single Family Residence Single Story
-13272392.0019,4367006.0291,1149,57b69aee-f941-4ded-a834-449b873ef108,No Damage,Single Family Residence Single Story
-13272446.8047478,4366997.80269748,1150,97ef7377-4cc0-47b1-b15f-7b3320a064f5,No Damage,Single Family Residence Single Story
-13272465.8647,4366998.6418,1151,bacddbe3-481d-43f4-aaf1-daa679e06ba7,No Damage,Single Family Residence Single Story
-13272447.7438,4367060.1363,1152,3416594a-0d0c-46f1-9bf1-48b65ca2ff7b,Affected (1-9%),Single Family Residence Single Story
-13272486.0874,4367000.4569,1153,b2ae473a-6484-422e-9aea-cfb3ee6ca781,No Damage,Single Family Residence Single Story
-13272498.7235,4367056.1034,1154,34e18637-9b31-4637-b05f-f5031f8de5a4,Affected (1-9%),Single Family Residence Single Story
-13272427.0477,4367003.8286,1155,076cdfff-18f7-4364-91c6-5d7d3c066561,Affected (1-9%),Single Family Residence Single Story
-13272466.954,4367066.8844,1156,1f59855e-6ef7-4462-91fa-f7cf9a5329c5,No Damage,Single Family Residence Single Story
-13272329.7274,4367006.5654,1157,494cf31c-c73d-4ecf-9076-62843ee87791,Inaccessible,Single Family Residence Single Story
-13209877.6363928,4284281.41537855,1158,a145d41a-5be2-4aec-9528-c6642753aff9,Minor (10-25%),Single Family Residence Single Story
-13209855.7476625,4284286.42480801,1159,370add25-2056-47ce-8088-336c34173394,Affected (1-9%),Single Family Residence Single Story
-13209960.2090053,4284284.13871516,1160,ee53a170-80d1-42ba-b6ba-11bfcb6d8f0e,Minor (10-25%),Single Family Residence Single Story
-13209977.6535542,4284274.69578152,1161,42e44f97-8281-44be-ae14-b07e8e3b2140,Affected (1-9%),Single Family Residence Single Story
-13209986.5455286,4284279.77450115,1162,3897baa5-9c05-4ec4-aa2e-69bfcf605fa5,No Damage,Utility Misc Structure
-13209696.5395071,4284244.38826069,1163,86e1c4ca-0678-4313-9490-e0972c456a0e,Major (26-50%),Single Family Residence Multi Story
-13208987.0997321,4284247.90833928,1164,b5f1c7fb-40dd-4b7e-8bfc-3faf602825c5,Minor (10-25%),Single Family Residence Single Story
-13208930.2208723,4284271.94948481,1165,9faf2c0c-6fff-4594-a7ca-c6204239f0de,No Damage,Single Family Residence Multi Story
-13208861.4649,4284351.6265,1166,ac708b52-eaeb-4f72-a9c8-5f40d98f7ff5,Minor (10-25%),Single Family Residence Single Story
-13208838.8102,4284843.4098,1167,13045ee5-498e-44cc-8005-c8b08291a91d,No Damage,Single Family Residence Single Story
-13210257.4206768,4284184.69263572,1168,5ff4a199-8008-4d1c-9b89-62afd91a6554,No Damage,Commercial Building Multi Story
-13209882.7971839,4284279.98214643,1169,49f9a341-89af-40ff-8a1a-149b718ac6e8,Minor (10-25%),Single Family Residence Single Story
-13209908.2728438,4284285.84154732,1170,0ae51e9d-e21e-4ab8-9870-6b66e36d7c15,Affected (1-9%),Single Family Residence Single Story
-13209935.4372187,4284280.82254732,1171,83c8c246-4b3e-4c1d-addc-ae32093b304c,Affected (1-9%),Single Family Residence Multi Story
-13209943.3742,4284276.8532,1172,3d5c64e0-e3ab-4201-a6c9-581cbd62bf17,Minor (10-25%),Single Family Residence Multi Story
-13209948.61,4284279.0844,1173,7d03acd6-81a2-48c4-ab68-14971ec37879,Minor (10-25%),Utility Misc Structure
-13209953.7833,4284279.5912,1174,6eba2748-72ef-40b0-8989-4fdf69923adf,Minor (10-25%),Utility Misc Structure
-13209637.9321,4284227.60566153,1175,9751804e-3223-4450-b502-32114e4aa2f8,No Damage,Mobile Home Double Wide
-13209728.4529509,4284229.04276429,1176,8f71a53f-ba0b-4e14-b8a5-931237d71073,Major (26-50%),Single Family Residence Single Story
-13209760.6397054,4284233.53873305,1177,dbcc1148-c7e6-41a8-aa22-ccb505514695,Affected (1-9%),Single Family Residence Single Story
-13209738.364975,4284232.03843394,1178,78ad92d8-a2ba-4cc7-89f6-7d6edd015941,Major (26-50%),Utility Misc Structure
-13209752.0043867,4284214.91937773,1179,9aecfe36-36fb-4b96-a9a5-23fc53cb6c5d,Major (26-50%),Single Family Residence Single Story
-13209341.9141,4284278.6853,1180,7f56e1c9-4ebf-458b-ba15-347b70ed5207,Affected (1-9%),Single Family Residence Single Story
-13208885.8642,4284317.6954,1181,819bfc4f-38a0-4bd7-b4a8-e791bbf6043a,Affected (1-9%),Single Family Residence Single Story
-13272289.1406808,4366985.38051549,1182,dcec81cd-74d0-46b5-8be3-c84e7737a72f,Affected (1-9%),Single Family Residence Single Story
-13272288.545,4367062.7793,1183,4c725710-65ec-4abb-8fc0-9c713c390aed,No Damage,Single Family Residence Single Story
-13272268.0575,4367070.6852,1184,7fdf307e-afda-4d30-b03f-845fd9d548e4,Affected (1-9%),Single Family Residence Single Story
-13272227.4872822,4366990.734409,1185,f801f683-2593-493d-8293-e607b04e826a,No Damage,Single Family Residence Single Story
-13248659.036,4325700.8856,1186,87b9a4c6-c1d1-4e73-b26a-7f9dadc34203,Minor (10-25%),Single Family Residence Single Story
-13248653.9059,4325724.6229,1189,cb8e2d1d-0bae-4165-82ce-38d974339ec9,Minor (10-25%),Utility Misc Structure
-13248656.9489,4325742.8718,1190,a8e56a32-7cfa-4321-8b11-12c88df15a32,Affected (1-9%),Utility Misc Structure
-13213480.9467,4283481.3132,1192,5f224028-4c9c-4acc-9688-048fc4e8392b,No Damage,Motor Home
-13213501.681,4283499.3416,1193,015e1d30-6bda-4406-87a6-f67aba0e6222,Affected (1-9%),Motor Home
-13271365.0974,4367920.462,1197,add91ddf-e2b8-4ffa-84ca-f555ba136bfc,Affected (1-9%),Mobile Home Double Wide
-13276910.4592,4288792.116,1199,8a66e7dd-3f44-4d1e-b534-2b921f541600,Affected (1-9%),Mobile Home Double Wide
-13271366.554,4368067.8081,1201,1707e353-348c-4574-849e-8d8d9f0c6f2e,Affected (1-9%),Mobile Home Single Wide
-13271364.8039,4368046.5104,1202,fb5c6bfe-3f3c-4760-8104-d0d115089f2d,Affected (1-9%),Mobile Home Single Wide
-13271673.1984,4367671.3076,1203,35f93ac1-6c3e-4fa0-bef3-8dee1ee67933,No Damage,Single Family Residence Single Story
-13271659.5841,4367658.1202,1204,73699896-76dc-40b3-ac52-ab8d8b0fc9af,No Damage,Utility Misc Structure
-13271365.2391,4368025.9744,1205,0822fdc1-3038-4ca9-acc6-0576d1242d51,Affected (1-9%),Mobile Home Single Wide
-13277631.8115,4289089.6711,1206,936158df-ae52-4bc4-8ffa-657d9de9e15c,No Damage,Mobile Home Single Wide
-13271421.6206,4367729.657,1207,3a96901a-76bc-488e-ba8a-b308c7b0e7bd,Affected (1-9%),Single Family Residence Single Story
-13277656.3969,4289085.8006,1208,f48db643-deda-4d83-951b-5d868b38636e,No Damage,Mobile Home Single Wide
-13271484.3036,4367735.1361,1209,912cd15b-8dff-40e6-aa81-135e3c182209,No Damage,Single Family Residence Single Story
-13271491.1963,4367760.8524,1210,64f47185-0d7c-47d2-812f-76d7438c91f4,No Damage,Utility Misc Structure
-13277718.0481,4289099.7893,1211,13ef82a4-8588-41d9-a914-241e7f1eb434,Affected (1-9%),Mobile Home Single Wide
-13271713.3876286,4367732.95364287,1212,2a244a91-2724-4856-a8df-3e300125df95,No Damage,Single Family Residence Single Story
-13277707.5511,4289058.507,1213,ab72c4bf-76f9-4b9b-adb7-e06a3de5881d,Affected (1-9%),Single Family Residence Single Story
-13208020.856,4282954.6715,1214,5edad641-a0a4-429e-8dac-ca1e5c5d9188,Affected (1-9%),Single Family Residence Single Story
-13208282.1841116,4283430.03633661,1215,0d6b4433-17f6-4748-98b2-868600ebd40f,Affected (1-9%),Single Family Residence Single Story
-13208243.5745,4283520.8149,1216,24bb97b0-2d0c-4496-97ce-21c130435667,Affected (1-9%),Single Family Residence Single Story
-13271729.6441,4367795.5945,1217,1c04cb7e-fef9-444f-912d-5f47d9815580,No Damage,Single Family Residence Single Story
-13277711.6665429,4289026.35623097,1218,dc48df3c-78ca-4f06-a3f9-86db7ccbcec6,Affected (1-9%),Single Family Residence Single Story
-13277729.6244,4289055.117,1219,cca79d86-aa8a-4f2a-9e81-d266de917d30,No Damage,Single Family Residence Single Story
-13271791.8597411,4367758.60051964,1220,d5780b1e-9d2c-42ca-b81a-9e979c6c1a0d,No Damage,Single Family Residence Single Story
-13271662.5835,4367748.70963213,1221,12591718-4071-4301-b098-5894701b42a8,Affected (1-9%),Single Family Residence Single Story
-13277776.0532,4289040.5477,1222,3ad5a9a2-cc26-4189-90c3-3883dc11ea04,Affected (1-9%),Mobile Home Double Wide
-13272118.7098,4367793.2598,1223,60d09cd9-52e0-4cd9-b792-3496f4543673,No Damage,Mobile Home Double Wide
-13277753.6394,4289067.2498,1224,e9e5d0f7-71f5-4e8a-a908-b113feee35e4,No Damage,Single Family Residence Single Story
-13264069.4364,4315764.3208,1225,95b4c227-7bc6-43b3-9596-15ba3e345d41,Affected (1-9%),Single Family Residence Single Story
-13272131.2075,4367793.3378,1226,90e02a6a-05e3-46f4-a2b2-bd135e772b70,No Damage,Utility Misc Structure
-13271662.8360536,4367794.71670178,1227,05ebffec-5cb9-448e-a45b-e4ab8bceb564,Affected (1-9%),Mobile Home Single Wide
-13272191.5319,4367068.1846,1228,cdaf012c-bd4f-4860-9137-6c9cd725224d,No Damage,Single Family Residence Single Story
-13264007.5091,4315761.1812,1229,1b521c1f-52d1-41c6-add2-93e10e1de826,No Damage,Single Family Residence Single Story
-13272151.8018821,4367063.81482501,1230,6e754680-19eb-4f93-bc71-53b0ce93a196,No Damage,Single Family Residence Single Story
-13272177.8992,4367056.9346,1231,82bfca67-befc-4a54-8d5e-6ae8d057a2c9,No Damage,Single Family Residence Single Story
-13272136.0162072,4367066.4795,1232,f0cd1ccf-7eef-4aeb-8fda-821c0e163b9f,No Damage,Single Family Residence Single Story
-13272140.5751,4367128.9412,1233,f35d3922-702f-4b98-80d5-e76dd0ba7ecd,No Damage,Single Family Residence Multi Story
-13272050.1617,4367138.3201,1234,180c22e8-8d92-40e0-8860-af0bdbeb4b17,No Damage,Single Family Residence Single Story
-13265198.2805,4316188.8876,1235,f3050b85-7c09-4ad4-aba2-b4a8915df14c,No Damage,Single Family Residence Single Story
-13265220.6629,4316204.4502,1236,0a081773-4806-4597-b2ac-5fdea79d64bc,No Damage,Utility Misc Structure
-13272001.1307,4367140.2061,1237,6070f18e-38c2-432e-b232-ac406e9fe871,No Damage,Single Family Residence Single Story
-13271979.6337,4367125.8616,1238,206d9ce3-8ced-43b9-b098-3ef6df357a9c,No Damage,Single Family Residence Single Story
-13272096.3174,4367060.5153,1239,ec42f83e-518e-4e63-bd42-e78cf5247d7c,No Damage,Single Family Residence Single Story
-13280005.363,4299027.7395,1240,d1561039-7396-4e3c-9780-0379bcf28f51,Affected (1-9%),Mobile Home Double Wide
-13272076.0886429,4367057.87040715,1241,1a5ff745-0f5e-43dc-99dc-eeeb94afba30,No Damage,Single Family Residence Single Story
-13272140.3068893,4366995.35957322,1242,83c12b23-8613-423a-9d89-92050a9acdb2,No Damage,Single Family Residence Single Story
-13272076.0584143,4366998.01621783,1243,bc133759-ae25-4662-8633-fb1c999e7985,No Damage,Single Family Residence Single Story
-13265969.9755,4316496.3873,1244,de98866a-318f-4cc5-9e3f-0f00e9d741e9,Affected (1-9%),Utility Misc Structure
-13265962.2575096,4316546.04544764,1245,529fd5d9-3eb5-478d-834d-b7ed29085ccc,Minor (10-25%),Single Family Residence Single Story
-13272058.8714,4367058.7742,1246,70a8ff00-b7e6-4cc9-9a15-29118133e0dc,No Damage,Single Family Residence Single Story
-13272019.2366,4367066.8094,1247,48135ad1-985a-4c4f-ad0f-7b80bcb86a5e,No Damage,Mobile Home Double Wide
-13272002.9191,4367060.1352,1248,359b52ae-9524-4d6c-afd4-be49fa478549,No Damage,Single Family Residence Single Story
-13271983.9385821,4367053.97145713,1249,d4e98cd0-219b-4a2d-8555-6f33c4238967,No Damage,Multi Family Residence Single Story
-13271984.4776,4367064.7825,1250,f2afe2d3-1602-49f0-b00b-18b875fa7f2b,No Damage,Multi Family Residence Single Story
-13266007.2221734,4317153.65262142,1251,f0274615-d469-4ad4-89ca-1cecaf4e2ecb,No Damage,Single Family Residence Single Story
-13271921.3892,4367056.9262,1252,92f70e66-3adf-4506-8c6f-3dad931f88d9,No Damage,Single Family Residence Single Story
-13272139.0623,4366937.23725539,1253,25389115-42e4-4a78-b728-a45584aee6b2,No Damage,Single Family Residence Single Story
-13272270.3385,4366929.5195,1254,766edb99-1e1f-42fb-be9c-c5626a511d1c,No Damage,Single Family Residence Single Story
-13210198.5818,4274979.0810518,1256,b0c10de9-7f3e-44db-999f-fe17be56540c,Minor (10-25%),Utility Misc Structure
-13210443.6027036,4274856.85416673,1257,888dfe40-8c71-426f-b393-2bfa40e7a76b,Minor (10-25%),Single Family Residence Single Story
-13210590.5528619,4274775.9452262,1258,2b7b406f-01b1-4f05-a2ae-ff97db992664,Minor (10-25%),Single Family Residence Single Story
-13210576.928662,4274744.24721433,1259,21e3fc95-784b-4edf-bd20-aa1bc2967109,Minor (10-25%),Single Family Residence Single Story
-13213491.5535632,4283483.09557618,1260,1c4912e1-d8d0-4f91-ae03-f43c3f952614,Affected (1-9%),Motor Home
-13208460.7813268,4283738.92288214,1261,60e95fc2-1b34-4007-b4e4-7b40b587816d,Affected (1-9%),Single Family Residence Single Story
-13208043.5766433,4282989.7294522,1262,aa227a06-3705-45d7-bfb3-394dc26319c6,Major (26-50%),Single Family Residence Multi Story
-13208325.5499268,4283379.34667855,1263,b6cfbf37-4e0f-4e2e-970a-f80b5365048f,Affected (1-9%),Single Family Residence Single Story
-13208256.8053732,4283378.99829648,1264,49c5a98a-6c43-4dd4-b874-3ea6259ec107,Affected (1-9%),Single Family Residence Single Story
-13207432.9893661,4282880.83789822,1265,b1e91c9c-e72e-4016-be07-7bdc7299fe29,Affected (1-9%),Motor Home
-13272294.6159,4366938.1098,1266,4a7329c2-16b2-4a98-b62b-2ffb2de67d75,No Damage,Single Family Residence Single Story
-13272246.3405,4367428.8039,1267,9a98bfe2-51e8-42b1-a5f4-0b844b89574a,No Damage,Single Family Residence Single Story
-13272262.8422,4367432.3981,1268,39e51ff3-c38c-405b-b811-f4e78514c9f0,No Damage,Single Family Residence Single Story
-13272233.9154,4367353.3816,1269,f281d97c-9f49-46a4-948f-eabfb36071cd,No Damage,Single Family Residence Single Story
-13272985.9507,4367614.2864,1270,71615b52-f6ba-47a3-af30-0e271ce832ad,Affected (1-9%),Single Family Residence Single Story
-13272886.2276,4367543.9763,1271,171160ca-3235-4e98-be10-f62e17546222,No Damage,Single Family Residence Single Story
-13272924.5282,4367654.8497,1272,2851f96c-a222-48d8-a9ac-fa36795a7715,No Damage,Single Family Residence Single Story
-13302846.0844,4305660.9798,1273,3ccbdba5-8064-46f6-bf93-0c128a678d10,Affected (1-9%),Single Family Residence Single Story
-13272638.5783,4367273.945,1274,2c90de8c-a39e-4de2-9797-e3fd095f76a0,Affected (1-9%),Mobile Home Double Wide
-13256660.6493,4345263.7155,1275,ad14541e-082d-4f3f-b74e-6773a4e9e759,Inaccessible,Utility Misc Structure
-13272512.2617,4367488.3494,1276,ac556eca-1082-4cb8-9bdb-eefc15f61a9d,No Damage,Single Family Residence Single Story
-13208639.5955,4273740.1071,1277,9692afb9-df66-47af-af51-2e76e38b5a3d,Minor (10-25%),Single Family Residence Single Story
-13211511.844,4273901.2154,1278,00583b3a-2c15-4b3b-9bd1-0d360171948d,Minor (10-25%),Single Family Residence Single Story
-13272002.4201799,4367071.48972972,1279,fa82c877-4406-4489-a313-54b5f8f4d830,No Damage,Multi Family Residence Single Story
-13272555.4178,4367492.9298,1280,04b205e8-9687-49b6-9db1-1976ece5811b,Affected (1-9%),Single Family Residence Single Story
-13203932.6050536,4320563.96883213,1281,ce2d1566-f58e-457c-a67e-f5680193b11c,Minor (10-25%),Single Family Residence Single Story
-13203335.50055,4320089.52442498,1282,e3e05439-1f67-4d6d-bc67-47bb3630ae32,Minor (10-25%),Infrastructure
-13203244.5325697,4320043.69190356,1283,c042aac7-e2f5-44a2-b28a-f4fec82ddcea,Major (26-50%),Single Family Residence Single Story
-13203257.9046643,4320057.05468574,1284,47bf8f27-f05f-4119-952b-065b71aeb422,Minor (10-25%),Utility Misc Structure
-13203187.3259,4320115.3582,1285,acb484c6-e74c-458b-ad92-dda787badf28,Major (26-50%),Single Family Residence Single Story
-13203374.4705,4319796.2534,1286,807f230f-1d9f-472d-ad2b-a06d11ec059f,No Damage,Single Family Residence Single Story
