OBJECTID,DEF_FEATURE,COORD_SRC,ACCURACY_FT,SHAPE_Length
457,ROAD_OFFSET,CFF,40.0,0.0093157950182206
458,POINT-TO-POINT,SRV,40.0,0.0045577393729788
459,NLCS_BOUNDARY,SRV,40.0,0.0087704036818006
460,NLCS_BOUNDARY,SRV,40.0,0.013696618895057
461,POINT-TO-POINT,SRV,40.0,0.0015347614540522
462,POINT-TO-POINT,SRV,40.0,0.0014787791250855
463,NLCS_BOUNDARY,SRV,40.0,0.0090130301031556
464,POINT-TO-POINT,SRV,40.0,0.0013532591699936
465,NLCS_BOUNDARY,SRV,40.0,0.0106586362587432
466,POINT-TO-POINT,SRV,40.0,0.0125543731102036
467,ROAD_OFFSET,CFF,40.0,0.0044808912727953
468,NLCS_BOUNDARY,SRV,40.0,0.0043349049133761
469,POINT-TO-POINT,SRV,40.0,0.0046318419309325
470,NLCS_BOUNDARY,SRV,40.0,0.0023176427552019
471,POINT-TO-POINT,SRV,40.0,0.0018798747029542
472,WATERCOURSE,DLG,40.0,0.0010152155886367
473,POINT-TO-POINT,SRV,40.0,0.0024229720047269
474,WATERCOURSE,DLG,40.0,0.0029167547974664
475,NLCS_BOUNDARY,SRV,40.0,0.0068180362370646
476,ROAD_OFFSET,CFF,40.0,0.0030282687417465
477,POINT-TO-POINT,SRV,40.0,0.0072379772103754
478,ROAD_OFFSET,CFF,40.0,0.001798936391674
479,POINT-TO-POINT,SRV,40.0,0.0139000524789069
480,POINT-TO-POINT,SRV,40.0,0.0024814836964518
481,NLCS_BOUNDARY,SRV,40.0,0.0136485185685842
482,POINT-TO-POINT,SRV,40.0,0.0022073555699409
483,ROAD_OFFSET,CFF,40.0,0.0294136313783967
484,SUBDIVISION,CADNSDI,0.0,0.229151876367858
485,SUBDIVISION,CADNSDI,0.0,0.0018803395159512
486,SUBDIVISION,CADNSDI,0.0,0.0059056746398594
487,ROAD_OFFSET,SOURCEL,0.0,0.0227143632158005
488,ROAD_OFFSET,SOURCEL,0.0,0.0452528682561307
489,POINT-TO-POINT,DOQ,0.0,0.0003226877175081
490,WATERCOURSE,SOURCEL,0.0,0.0015970729908518
491,RIM,LiDAR,0.0,0.0101431258327517
492,ROAD_OFFSET,SOURCEL,0.0,0.0047806560807126
493,WATERCOURSE,SOURCEL,0.0,0.0007151035604985
494,FENCE,DOQ,0.0,0.0011573314380005
495,POINT-TO-POINT,DOQ,0.0,0.000218037510402
496,ROAD_OFFSET,SOURCEL,0.0,0.0016618857034168
497,FENCE,DOQ,0.0,0.0042802590386331
498,POINT-TO-POINT,DOQ,0.0,0.0010002154018937
499,ROAD_OFFSET,SOURCEL,0.0,0.0007732307233861
500,ROAD_OFFSET,SOURCEL,0.0,0.0823045666273008
501,RIGHT-OF-WAY,SOURCEL,0.0,0.0014734370138998
502,SUBDIVISION,CADNSDI,0.0,0.084915568473622
503,ROAD_OFFSET,SOURCEL,0.0,0.0007015387371143
504,RIGHT-OF-WAY,SOURCEL,0.0,0.0014663501836633
505,ROAD_OFFSET,SOURCEL,0.0,0.0011984602955283
506,SUBDIVISION,CADNSDI,0.0,0.0023100229536446
507,RIGHT-OF-WAY,SOURCEL,0.0,0.0018393256854401
508,ROAD_OFFSET,SOURCEL,0.0,0.0028544520464253
509,SUBDIVISION,CADNSDI,0.0,0.0020578934769565
510,SUBDIVISION,CADNSDI,0.0,0.0120938086287588
511,RIGHT-OF-WAY,SOURCEL,0.0,0.0007822333818757
512,SUBDIVISION,CADNSDI,0.0,0.0078614911333459
513,ROAD_OFFSET,SOURCEL,0.0,0.00637681048489
514,ROAD_OFFSET,SOURCEL,0.0,0.0022384783365069
515,SUBDIVISION,CADNSDI,0.0,0.019953694188179
516,RIDGE,DOQ,0.0,0.0008080252104494
517,FENCE,DOQ,0.0,0.0005443564668847
518,RIDGE,DOQ,0.0,0.0010039433857039
519,UNKNOWN,DOQ,0.0,0.0019068311673296
520,TRAIL,DOQ,0.0,0.0005781040771418
521,ROAD_OFFSET,SOURCEL,0.0,0.00336847788466
522,SUBDIVISION,CADNSDI,0.0,0.0263523190306496
