NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
76282,534,30,"EXELAN PHARMACEUTICALS, INC",Active,Lurasidone HCl 60mg Tabs 30s,1,208028,N,1,N,1/3/2019,9/29/2023,TAB,30.0,AB,N,,9/29/2023,,,10/30/2023
76282,729,1,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 5mg Tab 100ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,100.0,AB,N,,8/1/2023,,,10/30/2023
76282,729,10,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 5mg Tab 1000ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,1000.0,AB,N,,8/1/2023,,,10/30/2023
76282,729,45,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 5mg Tab 45ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,45.0,AB,N,,8/1/2023,,,10/30/2023
76282,729,90,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 5mg Tab 90ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,90.0,AB,N,,8/1/2023,,,10/30/2023
76282,730,1,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 10mg Tab 100ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,100.0,AB,N,,8/1/2023,,,10/30/2023
76282,730,10,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 10mg Tab 1000ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,1000.0,AB,N,,8/1/2023,,,10/30/2023
76282,730,45,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 10mg Tab 45ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,45.0,AB,N,,8/1/2023,,,10/30/2023
76282,730,90,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 10mg Tab 90ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,90.0,AB,N,,8/1/2023,,,10/30/2023
76282,731,1,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 20mg Tab 100ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,100.0,AB,N,,8/1/2023,,,10/30/2023
76282,731,10,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 20mg Tab 1000ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,1000.0,AB,N,,8/1/2023,,,10/30/2023
76282,731,18,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 20mg Tab 180ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,180.0,AB,N,,8/1/2023,,,10/30/2023
76282,731,45,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 20mg Tab 45ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,45.0,AB,N,,8/1/2023,,,10/30/2023
76282,731,90,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 20mg Tab 90ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,90.0,AB,N,,8/1/2023,,,10/30/2023
76282,732,1,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 30mg Tab 100ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,100.0,AB,N,,8/1/2023,,,10/30/2023
76282,732,5,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 30mg Tab 500ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,500.0,AB,N,,8/1/2023,,,10/30/2023
76282,733,1,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 40mg Tab 100ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,100.0,AB,N,,8/1/2023,,,10/30/2023
76282,733,10,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 40mg Tab 1000ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,1000.0,AB,N,,8/1/2023,,,10/30/2023
76282,733,18,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 40mg Tab 180ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,180.0,AB,N,,8/1/2023,,,10/30/2023
76282,733,45,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 40mg Tab 45ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,45.0,AB,N,,8/1/2023,,,10/30/2023
76282,733,90,"EXELAN PHARMACEUTICALS, INC",Active,Lisinopril 40mg Tab 90ct,1,76102,N,1,N,9/30/2002,8/1/2023,TAB,90.0,AB,N,,8/1/2023,,,10/30/2023
81033,20,1,Kesin Pharma Corporation,Active,Mupirocin,1,90480,N,1,N,6/8/2011,6/8/2011,GM,1.0,AB,N,10/15/2021,9/18/2023,,,10/30/2023
81033,20,50,Kesin Pharma Corporation,Active,Mupirocin,1,90480,N,1,N,6/8/2011,6/8/2011,GM,50.0,AB,N,10/15/2021,9/18/2023,,,10/30/2023
81033,20,99,Kesin Pharma Corporation,Active,Mupirocin,1,90480,N,1,N,6/8/2011,6/8/2011,GM,100.0,AB,N,10/15/2021,9/18/2023,,,10/30/2023
81033,25,50,Kesin Pharma Corporation,Active,Lidocaine/Prilocaine Cream Pack 1g Pack 25mg/g 2.5%,1,212482,N,1,N,7/27/2021,12/19/2022,GM,50.0,AB,N,4/15/2023,9/18/2023,,,10/30/2023
81033,220,15,Kesin Pharma Corporation,Active,Potassium Chloride OS 10%-15mL-Pack 1.5mg/15ml,1,211648,N,1,N,5/21/2021,5/21/2021,ML,1.0,AB,N,8/15/2022,9/18/2023,,,10/30/2023
81033,220,51,Kesin Pharma Corporation,Active,Potassium Chloride OS 10%-15mL-Pack 1.5mg/15ml,1,211648,N,1,N,5/21/2021,5/21/2021,ML,100.0,AB,N,8/15/2022,9/18/2023,,,10/30/2023
81033,220,52,Kesin Pharma Corporation,Active,Potassium Chloride OS 10%-15mL-Pack 1.5mg/15ml,1,211648,N,1,N,5/21/2021,5/21/2021,ML,50.0,AB,N,8/15/2022,9/18/2023,,,10/30/2023
83592,480,30,"True Marker Pharmaceuticals, Inc.  ",Active,TOLNAFI-AL,10,PART333,N,2,N,8/1/2023,8/1/2023,ML,30.0,NR,N,8/1/2023,8/8/2023,,,10/30/2023
