id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
music/Something_So_Right/paul_simon+There_Goes_Rhymin_Simon+04-Something_So_Rightmp3, A#, major,150.428146362,0.2565753713063158,0.2724101714181877,0.8063941293132605,0.4661274014155713,0.9364429712653708,0.0938131312983252,0.4527589116672929,0.3129937172915046,0.4496894756219787
music/Ooby_Dooby/roy_orbison+Black_and_White_Night+05-Ooby_Doobymp3, E, major,163.758422852,0.2582982735791559,0.3808153691650562,0.7229948614137838,0.5015166835187057,0.9668481613505826,0.1302819371818255,0.589826341481462,0.0581206204700135,0.4510877810200732
music/I_Can_t_Get_Next_To_You/annie_lennox+Medusa+06-I_Can_t_Get_Next_To_Yoump3, C, minor,108.988868713,0.5044127508726841,0.4840980668054667,0.8521615838450635,0.4105156723963599,0.9644137726555448,0.0292952154747031,0.2423283986273464,0.1576884736219482,0.4556142417873896
music/Hush/deep_purple+Nobody_s_Perfect_Disc_2_2_+07-Hushmp3, C, minor,109.125686646,0.2016527662453714,0.2101677354888089,0.7335599493785856,0.4074823053589484,0.9760569311583644,0.0795065639231101,0.4474239578816447,0.5892046083059703,0.4556318522176005
music/Take_Me_To_The_River/talking_heads+Stop_Making_Sense+09-Take_Me_To_The_Rivermp3, E, major,119.755348206,0.2695520231082579,0.3114911130195443,0.7071857637593228,0.4954499494438827,0.979765042348522,0.092559189358506,0.4889831138966942,0.3008056597219694,0.4557239818320875
music/Day_Tripper/beatles+1+12-Day_Trippermp3, E, major,137.06993103,0.4554676077936188,0.3901354101574854,0.7501585038237133,0.4074823053589484,0.9514975038629128,0.0497479150791406,0.3698618463251516,0.2758276601226386,0.4562723440654511
music/Something_So_Right/annie_lennox+Medusa+10-Something_So_Rightmp3, C, major,152.389190674,0.1938144260925349,0.3414072527975266,0.5859351589495626,0.4398382204246714,0.9373849896160676,0.1181474069230975,0.5523174588816004,0.4906132798105723,0.4574322741869542
music/River_Deep_Mountain_High/celine_dion+Falling_Into_You+12-River_Deep_Mountain_Highmp3, D#, major,166.131088257,0.4469961932528175,0.4926595895615698,0.9257168285806382,0.455005055611729,0.9301566141896528,0.0315101381052977,0.2545809283837023,0.1440400932201658,0.4600831801131967
music/Thin_Line_Between_Love_And_Hate/persuaders+Thin_Line_Between_Love_Hate_Golden_Classics+01-Thin_Line_Between_Love_And_Hatemp3, B, major,117.390403748,0.2236139988586944,0.2430167557568008,0.7347648619876868,0.378159757330637,0.9430111098428086,0.1890505167911972,0.6917941189286259,0.2868364915191303,0.4612809513769476
music/Caroline_No/beach_boys+Pet_Sounds+13-Caroline_Nomp3, C#, major,152.130386353,0.2510646568852038,0.277409467911493,0.7251608913052798,0.4459049544994944,0.9600535414885512,0.1221574549772609,0.5984847051923163,0.3117220741698269,0.4614947183036784
music/I_Can_t_Get_No_Satisfaction/rolling_stones+Big_Hits+01-_I_Can_t_Get_No_Satisfactionmp3, A, major,136.35697937,0.4427827867860635,0.4757112596589899,0.8557841476214445,0.339737108190091,0.9428580123903424,0.05242878806066,0.3768298449595706,0.2169974614109332,0.4628911761347619
music/Wish_You_Were_Here/pink_floyd+Wish_You_Were_Here+04-Wish_You_Were_Heremp3, G, major,120.611488342,0.2678854097157333,0.3864556874836837,0.6020124371343779,0.4368048533872599,0.94247784930035,0.1083250426800586,0.5148781976627829,0.4466229003327245,0.4631827972121214
music/Toys_In_The_Attic/rem+Dead_Letter_Office+07-Toys_In_The_Atticmp3, G, major,102.517662048,0.2490643573936704,0.3862325669503871,0.7311293683823945,0.3882709807886754,0.9757721818142312,0.0783474304542384,0.5239317288326188,0.3765634552148876,0.4636640087288879
music/Addicted_To_Love/robert_palmer+Riptide+03-Addicted_To_Lovemp3, D, major,111.608444214,0.3114789380885915,0.4068240214797503,0.8376732001621446,0.448938321536906,0.946676055163574,0.0691823405261703,0.4666321859809913,0.2426154072792614,0.4662525587771737
music/More_Than_Words/westlife+Westlife+13-More_Than_Wordsmp3, F#, major,93.9014434814,0.3631973719411454,0.4537359803151566,0.8386834848202674,0.3943377148634985,0.9406221769153456,0.0681519870912447,0.4545755604255931,0.2191097376697354,0.4665517517552483
music/Night_Time_Is_The_Right_Time/creedence_clearwater_revival+The_Concert+12-Night_Time_Is_The_Right_Timemp3, E, major,109.347229004,0.2424409567639452,0.3735478931724266,0.7181423760171182,0.4064711830131446,0.9867831301393124,0.1157428776545875,0.5859425749276358,0.3089971833380814,0.4672585218782815
music/Between_The_Bars/elliott_smith+Either_Or+04-Between_The_Barsmp3, D#, major,135.676589966,0.3066984717424452,0.4000441269750108,0.6921936271368527,0.4590495449949444,0.9701504053381678,0.1732234378415548,0.6418058442649924,0.0958627312977805,0.4673785236989685
music/No_Woman_No_Cry/fugees+The_Score+05-No_Woman_No_Crymp3, F, major,89.0296020508,0.4163379156529093,0.3927235363904618,0.8047299242289342,0.3670374115267947,0.9803321631712124,0.0983391312050087,0.4936163034884852,0.2105383152214119,0.4704568376106523
music/It_s_Tricky/run_dmc+Raising_Hell+02-It_s_Trickymp3, E, minor,127.798347473,0.5395847524284543,0.4785638141405303,0.2425623711128567,0.4833164812942366,0.993318255212917,0.1320975590168132,0.6122892987008915,0.306172389432574,0.4734881151674092
music/Gold_Dust_Woman/fleetwood_mac+Rumours+11-Gold_Dust_Womanmp3, D, major,123.336181641,0.2447606946188243,0.374813354866111,0.8496373750088184,0.4651162790697674,0.9357514059006654,0.1059931366607403,0.5384513024690039,0.2762552206181625,0.4738473461515117
music/No_Woman_No_Cry/bob_marley+Live_+05-No_Woman_No_Crymp3, C, major,155.662918091,0.2687558844180733,0.2471121393596068,0.8222523376336734,1.0,0.9714249542347168,0.0625851113696907,0.3796766193503437,0.0605024632874552,0.4765386887066951
music/Summertime_Blues/alan_jackson+Who_I_Am+01-Summertime_Bluesmp3, D, major,161.812835693,0.5434653400496746,0.5063903656933112,0.8502631673861625,0.3822042467138524,0.9488877865363002,0.0404490455813038,0.3185616016651653,0.2274118210789085,0.4772041718380848
music/America/paul_simon+Concert_in_the_Park_Disc_2+09-Americamp3, D, major,172.265548706,0.2671084951442478,0.3661560688556114,0.6153035073181697,0.4469160768452982,0.931380619193572,0.3185113966262517,0.7993037738548275,0.0787773534204957,0.4779321614073092
music/My_Generation/green_day+Kerplunk+16-My_Generationmp3, F, minor,106.568016052,0.3641375160059888,0.4216063618722004,0.6166899479200102,0.4509605662285136,1.0,0.0836022378224314,0.4650649260059243,0.4249841822579656,0.4783807172641293
music/September_Gurls/bangles+Different_Light+09-September_Gurlsmp3, E, major,117.964355469,0.2324471819919854,0.3445442516176892,0.8183571699644158,0.4004044489383215,0.964319337416078,0.173073058624511,0.6722317739106494,0.2444523115627811,0.4812286917533039
music/Street_Fighting_Man/rage_against_the_machine+Renegades+11-Street_Fighting_Manmp3, D, minor,131.388305664,0.567992589855926,0.569680293982725,0.3565608447125279,0.4833164812942366,0.9869495851387567,0.0797744460119266,0.5141146265409164,0.2937086369568684,0.4815121880617354
music/Walk_This_Way/run_dmc+Raising_Hell+04-Walk_This_Waymp3, C, major,105.573783875,0.3476284788530978,0.4008975581089661,0.9436341688649266,0.4529828109201213,0.9794434869852908,0.0755883999659923,0.4661545027223205,0.1930036083710262,0.4824166268489677
music/I_Can_t_Get_Next_To_You/temptations+The_Temptations_The_Ultimate_Collection+14-I_Can_t_Get_Next_To_Yoump3, F, minor,108.69228363,0.4666774371288723,0.478138668462969,0.7129544522958499,0.3720930232558139,0.9719249215998796,0.0555693277401083,0.3466386822099737,0.4624096116444885,0.4833007655422444
music/Take_On_Me/a_ha+Hunting_High_and_Low+01-Take_On_Memp3, A, major,172.265365601,0.3292284987421108,0.4144271921592396,0.818467413768816,0.4448938321536906,0.9257682461260426,0.132333834489339,0.5522594499142862,0.2522261974688324,0.4837005831027946
music/Claudette/everly_brothers+The_Fabulous_Style_of+01-Claudettemp3, E, major,155.37802124,0.4792872613597196,0.4483554786949326,0.8372475365840435,0.4044489383215369,0.9553139979771722,0.0585555202401389,0.3838409437106203,0.3358241090571663,0.4878592232431663
music/Take_Me_To_The_River/al_green+Anthology+39-Take_Me_To_The_Rivermp3, A, major,118.08177948,0.5588886171494667,0.519581525044217,0.7571139578410452,0.2922143579373104,0.9698630779962568,0.0537062112764007,0.3576549344291324,0.3952520234849433,0.4880343381448466
music/I_m_Losing_You/john_lennon+Double_Fantasy+05-I_m_Losing_Yoump3, A, minor,97.8610610962,0.6967854713072491,0.6753413086768246,0.7527342051364992,0.4448938321536906,0.9776896029180902,0.0287824298526671,0.246690566649725,0.0839782287628318,0.4883619556821972
music/Oh_Pretty_Woman/al_green+I_m_Still_In_Love_With_You+06-Oh_Pretty_Womanmp3, A#, minor,112.351646423,0.4146318628761578,0.3217723188071247,0.9067476920822491,0.5187057633973711,0.9879289094144243,0.0832712418188172,0.4621522991699469,0.2290003768309887,0.490526308049635
music/Maggie_s_Farm/rage_against_the_machine+Renegades+12-Maggie_s_Farmmp3, E, minor,87.1339187622,0.5675576415892478,0.5874261277088033,0.6515530198976457,0.3822042467138524,0.9746681544730226,0.0816850642170264,0.5108441256034978,0.1772623715997432,0.4916500939753549
music/All_Tomorrow_s_Parties/japan+Quiet_Life+06-All_Tomorrow_s_Partiesmp3, B, major,121.093574524,0.3290443106231034,0.468379385494261,0.699605141172182,0.4287158746208291,0.938864674058472,0.1426683626575431,0.6324817227807695,0.3240494323814427,0.4954761129735753
music/Take_Me_To_The_River/annie_lennox+Medusa+02-Take_Me_To_The_Rivermp3, E, minor,109.008804321,0.4729105117481046,0.3865375506755397,0.80226792601688,0.4196157735085945,0.9650254197710886,0.0558833064581124,0.3307271302235904,0.5527151207045201,0.4982103423883037
music/It_s_Tricky/bloodhound_gang+One_Fierce_Beer_Coaster+06-It_s_Trickymp3, G, minor,146.948287964,0.439220563785791,0.3962292956933158,0.8000738247863005,0.3134479271991911,0.9885325983070572,0.1233351544750172,0.5879065101017836,0.3486947250942195,0.4996800749303345
music/Red_Red_Wine/ub40+Labour_of_Love+06-Red_Red_Winemp3, C#, major,89.1565170288,0.4186522434980148,0.4418488757727535,0.8013257497996443,0.3710819009100101,0.9654696698724012,0.1240190049618477,0.5955357245639855,0.2846375376742917,0.5003213383816186
music/Come_Together/beatles+1+25-Come_Togethermp3, D, minor,172.265731812,0.3942961730086435,0.3067772583987612,0.729867972836471,0.5783619817997978,0.9702422676170503,0.1203471531512431,0.5830965598867377,0.3252542288093338,0.5010304494385048
music/Walking_After_Midnight/garth_brooks+The_Chase+05-Walking_After_Midnightmp3, F, major,100.239883423,0.4467716571983236,0.4586324654047067,0.7491272932582738,0.4388270980788675,0.9768367091632668,0.0719093432434591,0.4330341985217915,0.4386317700112051,0.5017213168599868
music/I_m_Not_In_Love/10cc+The_Very_Best_of_10cc+07-I_m_Not_In_Lovemp3, D#, major,133.520217896,0.3091211856230518,0.3681377598894693,0.7223302228399303,0.7553083923154702,0.978319862898916,0.1162406052600902,0.5842569502184475,0.200273149623627,0.5042485160836253
music/New_Age/tori_amos+Strange_Little_Girls+01-New_Agemp3, A#, major,152.954711914,0.306290841960234,0.1956886290489328,0.7661370502886414,0.5399393326592518,0.911367775620706,0.1357325404343738,0.5665310831626402,0.6151686039779919,0.5046069821440965
music/Train_In_Vain/annie_lennox+Medusa+05-Train_In_Vainmp3, E, major,106.013427734,0.5784075607323155,0.6280703030494905,0.8521423025212486,0.4347826086956521,0.9580565810047982,0.0451261208873003,0.3185501727205323,0.320902881882215,0.517004816436694
music/Heart_Of_Gold/neil_young+Harvest+04-Heart_Of_Goldmp3, G, major,85.3595428467,0.2996349193251909,0.4166762876903466,0.7361304333919864,0.4236602628918099,0.9567899019253782,0.3546070957156871,0.7984460808375742,0.1778273391880507,0.520471540120753
music/Ooby_Dooby/creedence_clearwater_revival+Cosmo_s_Factory+04-Ooby_Doobymp3, E, major,95.3735733032,0.5561582554229979,0.4481617281761332,0.7677246404656916,0.422649140546006,0.9774600528575308,0.0903414959485117,0.4996806860226621,0.4444018404007443,0.5258222299800347
music/Enjoy_The_Silence/depeche_mode+Violator+06-Enjoy_The_Silencemp3, G#, major,112.85710144,0.3484204464670447,0.4548127282185856,0.7174418401551035,0.537917087967644,0.9550948672221378,0.1026791118553712,0.5264701015335136,0.5650584199590547,0.5259868254223069
music/Wish_You_Were_Here/wyclef_jean+The_Ecleftic_2_Sides_II_A_Book+19-Wish_You_Were_Heremp3, G, major,87.9630889893,0.5888080360863345,0.4363471329011471,0.8690746507074771,0.3943377148634985,0.959750663698149,0.1016574382293958,0.5294118509616055,0.3442203121414733,0.5279509749486352
music/The_Boxer/simon_and_garfunkel+Collected_Works_Disc_3+06-The_Boxermp3, B, major,93.1609115601,0.3043688637170633,0.4634130730317135,0.736700650188923,0.4044489383215369,0.967957371696018,0.3696890729783894,0.7458745615020955,0.2357691109912287,0.528527705303371
music/Before_You_Accuse_Me/creedence_clearwater_revival+Cosmo_s_Factory+02-Before_You_Accuse_Memp3, E, major,118.708892822,0.6904578660592258,0.6568330974029385,0.7751453414847209,0.4155712841253792,0.9736233161527756,0.0573126907537209,0.4019168201272374,0.3018509282912587,0.5340889180496572
music/Time/tom_waits+Rain_Dogs+09-Timemp3, D, major,89.5328903198,0.3307203812082856,0.401915009980899,0.5753151192118884,0.3407482305358948,0.9301567406779908,0.4686921834128295,1.0,0.2318932504391272,0.5349301144333645
music/Yesterday/en_vogue+Funky_Divas+09-Yesterdaymp3, F, major,161.960662842,0.4930335593230698,0.625362243806312,0.7881602350597529,0.3983822042467138,0.9493112014364332,0.0836406837111285,0.4838218121494974,0.5070399520700105,0.5410939864753648
music/Train_In_Vain/clash+London_Calling+19-Train_In_Vainmp3, A, major,121.264533997,0.4211287477429728,0.5368846499548886,0.8000600443107505,0.3791708796764408,0.9812435288559614,0.1990754119739002,0.6801189741533411,0.3352300336529214,0.5416140337901472
music/Hush/milli_vanilli+All_Or_Nothing+12-Hushmp3, G#, minor,100.840080261,0.6568507201548964,0.7164183810240663,0.8683620356631903,0.2841253791708796,0.9773601847255868,0.1031231341077505,0.5178027363975789,0.2316831692178989,0.544465717557731
music/Cecilia/simon_and_garfunkel+Collected_Works_-_Disc_3+03-Ceciliamp3, B, major,103.134170532,0.4342242339199023,0.5331281335238045,0.8113557243188079,0.493427704752275,0.9971796862223924,0.1924557955369912,0.6258362606573186,0.2719309705282703,0.5449423136824703
music/Waiting_In_Vain/bob_marley_the_wailers+Legend+10-Waiting_in_Vainmp3, C#, major,155.625091553,0.4660358760461864,0.432688472910348,0.7903245069481951,0.4772497472194135,0.9620939674362587,0.1504348504467131,0.6898682049856113,0.3920560352025199,0.5450939576494058
music/I_m_Not_In_Love/tori_amos+Strange_Little_Girls+05-I_m_Not_In_Lovemp3, A#, minor,136.020126343,0.3546247778282437,0.3501288715680664,1.0,0.6248736097067745,0.9810333225447,0.2000832794904304,0.7404422145296158,0.1341547383825319,0.5481676017562954
music/Faith/george_michael+Faith+01-Faithmp3, B, major,95.888885498,0.431800301754652,0.5264232012386951,0.8171815195996925,0.4287158746208291,0.9810347366876088,0.151662777917559,0.6102464829709429,0.4658477100207451,0.5516140756013406
music/Summertime_Blues/beach_boys+Surfin_USA_Surfin_Safari+09-Summertime_Bluesmp3, G#, minor,151.338317871,0.7918144817619485,0.7983451534014172,0.8216254110608108,0.5247724974721941,0.9923775747536636,0.0497728478485504,0.3299087194016965,0.3984309845023705,0.5883809587753315
music/America/simon_and_garfunkel+Bookends+03-Americamp3, G, major,178.205627441,0.3452706024942045,0.5218955420438953,0.7634386857305274,0.4863498483316481,0.9258341777183304,0.4624970903109485,0.8917007994129843,0.3143473261439914,0.5889167590233162
music/Tomorrow_Never_Knows/phil_collins+Face_Value_+12-Tomorrow_Never_Knowsmp3, C, major,100.414756775,0.310476475666891,0.3999453220598702,0.7827818232011489,0.4448938321536906,0.9682091305797113,0.1788488319891046,0.651421562255801,1.0,0.5920721222382772
music/Real_Men/joe_jackson+Night_and_Day+08-Real_Menmp3, G, major,112.984703064,0.2930446808164439,0.4679987200168292,0.7539636730785764,0.4206268958543984,0.9425784810738208,0.919666283524458,0.9682841352525852,0.1773285724317541,0.6179364302561082
music/I_Can_t_Get_No_Satisfaction/britney_spears+Oops_I_Did_It_Again+04-_I_Can_t_Get_No_Satisfactionmp3, B, major,109.955062866,1.0,1.0,0.9137411983592274,0.4408493427704752,0.9730216792218171,0.045862954765151,0.2976499081475881,0.3544602450939752,0.6281981660447793
music/New_Age/velvet_underground+Loaded+05-New_Agemp3, D, major,163.323226929,0.3284850147272029,0.5274137687543732,0.6732813138339415,0.4641051567239636,0.9457855565806426,1.0,0.9474635307334388,0.2958591805258818,0.6477991902349305
