NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
72578,112,1,VIONA PHARMACEUTICALS INC.,Active,"Bisoprolol Fumarate Tablets, USP 10 mg 100 ct",1,215680,N,1,N,7/25/2022,5/26/2023,TAB,100.0,AB,N,2/13/2023,5/26/2023,,,6/20/2023
72603,115,2,NORTHSTAR RX LLC,Active,TAMSULOSIN CP 0.4MG 500,1,202433,N,1,N,4/30/2012,1/17/2014,CAP,1.0,AB,N,3/10/2023,3/10/2023,,,6/21/2023
72603,127,1,NORTHSTAR RX LLC,Active,VILAZODO HCL TB 40 MG 30,1,208209,N,1,N,4/27/2021,6/4/2022,TAB,1.0,AB,N,5/30/2023,5/30/2023,,,6/21/2023
72603,131,1,NORTHSTAR RX LLC,Active,DOFETILIDE CP 250MCG 60,1,210466,N,1,N,10/9/2018,12/26/2018,CAP,1.0,AB,N,5/30/2023,5/30/2023,,,6/21/2023
72603,132,1,NORTHSTAR RX LLC,Active,DOFETILIDE CP 500MCG 60,1,210466,N,1,N,10/9/2018,12/26/2018,CAP,1.0,AB,N,5/30/2023,5/30/2023,,,6/21/2023
72888,42,13,Advagen Pharma Ltd,Active,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%",1,214656,N,1,N,1/13/2022,5/4/2023,ML,473.0,AA,N,,5/4/2023,,,6/19/2023
72888,75,0,Advagen Pharma Ltd,Active,Potassium Chl ER Tab USP 10mEq 1000 AB3,1,215725,N,1,N,7/25/2022,5/23/2023,TAB,1000.0,AB,N,,5/23/2023,,,6/19/2023
72888,107,1,Advagen Pharma Ltd,Active,Carbi + Levo tab USP 25/100mg 100,1,216505,N,1,N,9/21/2022,2/16/2023,TAB,100.0,AB,N,,2/16/2023,,,6/19/2023
72888,130,1,Advagen Pharma Ltd,Active,Loperamide HCL Cap USP 2mg 100,1,216876,N,1,N,1/26/2023,5/4/2023,CAP,100.0,AB,N,,5/4/2023,,,6/19/2023
72888,130,5,Advagen Pharma Ltd,Active,Loperamide HCL Cap USP 2mg 500,1,216876,N,1,N,1/26/2023,5/4/2023,CAP,500.0,AB,N,,5/4/2023,,,6/19/2023
76204,26,2,"RITEDOSE PHARMACEUTICALS, LLC",Active,Arformoterol Tartrate 15mcg/2mL (60x1 vials),1,214736,N,1,N,3/2/2022,3/13/2023,ML,2.0,AN,Y,,3/13/2023,,,6/21/2023
82347,5,4,Yaral Pharma Inc,Active,LEVOTHYROXINE SODIUM 13ug,4,21924,I,1,N,3/1/2023,6/8/2023,CAP,1.0,A2,N,,6/8/2023,,,6/20/2023
