NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
70010,34,1,"GRANULES PHARMACEUTICALS, INC.",Active,Mixed amphetamines XR Caps 30 100Ct,1,217027,N,1,N,1/23/2023,6/29/2023,CAP,100.0,AB,N,,6/29/2023,,,7/24/2023
70010,111,1,"GRANULES PHARMACEUTICALS, INC.",Active,DEXTROAMPHETAMINE/AMPHETAMINE TABLET 5 MG 100,1,215771,N,1,N,12/28/2021,7/17/2023,TAB,100.0,AB,N,,7/17/2023,,,7/24/2023
70010,112,1,"GRANULES PHARMACEUTICALS, INC.",Active,DEXTROAMPHETAMINE/AMPHETAMINE TABLET 7.5 MG 100,1,215771,N,1,N,12/28/2021,7/17/2023,TAB,100.0,AB,N,,7/17/2023,,,7/24/2023
70010,113,1,"GRANULES PHARMACEUTICALS, INC.",Active,DEXTROAMPHETAMINE/AMPHETAMINE TABLET 10 MG 100,1,215771,N,1,N,12/28/2021,7/17/2023,TAB,100.0,AB,N,,7/17/2023,,,7/24/2023
70010,114,1,"GRANULES PHARMACEUTICALS, INC.",Active,DEXTROAMPHETAMINE/AMPHETAMINE TABLET 12.5 MG 100,1,215771,N,1,N,12/28/2021,7/17/2023,TAB,100.0,AB,N,,7/17/2023,,,7/24/2023
70010,115,1,"GRANULES PHARMACEUTICALS, INC.",Active,DEXTROAMPHETAMINE/AMPHETAMINE TABLET 15 MG 100,1,215771,N,1,N,12/28/2021,7/17/2023,TAB,100.0,AB,N,,7/17/2023,,,7/24/2023
70010,116,1,"GRANULES PHARMACEUTICALS, INC.",Active,DEXTROAMPHETAMINE/AMPHETAMINE TABLET 20 MG 100,1,215771,N,1,N,12/28/2021,7/17/2023,TAB,100.0,AB,N,,7/17/2023,,,7/24/2023
70010,117,1,"GRANULES PHARMACEUTICALS, INC.",Active,DEXTROAMPHETAMINE/AMPHETAMINE TABLET 30 MG 100,1,215771,N,1,N,12/28/2021,7/17/2023,TAB,100.0,AB,N,,7/17/2023,,,7/24/2023
70121,1698,1,AMNEAL PHARMACEUTICALS LLC,Active,Glycopyrrolate Injection 0.2mg/mL Inner Pack,1,215333,N,1,N,10/21/2022,6/29/2023,ML,1.0,AP,Y,,6/29/2023,,,7/25/2023
70121,1698,7,AMNEAL PHARMACEUTICALS LLC,Active,Glycopyrrolate Injection 0.2mg/mL,1,215333,N,1,N,10/21/2022,6/29/2023,ML,10.0,AP,Y,,6/29/2023,,,7/25/2023
70121,1699,1,AMNEAL PHARMACEUTICALS LLC,Active,Glycopyrrolate Injection 0.4mg/2 mL - Inner Pack,1,215333,N,1,N,10/21/2022,6/29/2023,ML,2.0,AP,Y,,6/29/2023,,,7/25/2023
70121,1699,7,AMNEAL PHARMACEUTICALS LLC,Active,Glycopyrrolate Injection 0.4mg/2mL,1,215333,N,1,N,10/21/2022,6/29/2023,ML,20.0,AP,Y,,6/29/2023,,,7/25/2023
70677,150,1,STRATEGIC SOURCING SERVICES LLC,Active,"Ibuprofen Oral Suspension 4oz,100mg/5ml, 118ml",1,210602,N,2,N,11/28/2018,2/1/2019,ML,118.0,NR,N,2/9/2023,2/9/2023,,,7/26/2023
70677,150,2,STRATEGIC SOURCING SERVICES LLC,Active,"Ibuprofen Oral Suspension 4oz,100mg/5ml, 237ml",1,210602,N,2,N,11/28/2018,2/1/2019,ML,237.0,NR,N,2/9/2023,2/9/2023,,,7/26/2023
70677,151,1,STRATEGIC SOURCING SERVICES LLC,Active,"Ibuprofen Oral Suspension 4oz,100mg/5ml, 118ml",1,210602,N,2,N,11/28/2018,2/1/2019,ML,118.0,NR,N,3/8/2023,3/8/2023,,,7/26/2023
70677,153,1,STRATEGIC SOURCING SERVICES LLC,Active,"Ibuprofen Oral Suspension 4oz,100mg/5ml, 118ml",1,210602,N,2,N,11/28/2018,2/1/2019,ML,118.0,NR,N,3/8/2023,3/8/2023,,,7/26/2023
70756,291,90,LIFESTAR PHARMA LLC,Active,"NEBIVOLOL TABLETS, 5MG, 90CT.",1,216172,N,1,N,11/14/2022,5/24/2023,TAB,90.0,AB,N,,5/24/2023,,,7/26/2023
70756,292,90,LIFESTAR PHARMA LLC,Active,"NEBIVOLOL TABLETS,10MG, 90CT.",1,216172,N,1,N,11/14/2022,5/24/2023,TAB,90.0,AB,N,,5/24/2023,,,7/26/2023
70756,608,60,LIFESTAR PHARMA LLC,Active,"FORMOTEROL FUMARATE INH SOLN., 60X2ML",1,215883,N,1,N,3/22/2023,6/19/2023,ML,120.0,AN,N,,6/19/2023,,,7/26/2023
70756,608,70,LIFESTAR PHARMA LLC,Active,"FORMOTEROL FUMARATE INH SOLN., 30X2ML",1,215883,N,1,N,3/22/2023,6/19/2023,ML,60.0,AN,N,,6/19/2023,,,7/26/2023
70954,402,10,NOVITIUM PHARMA LLC,Active,DEXAMETHASONE 2 MG 100 TABLETS IN 1 BOTTLE,1,217696,N,1,N,5/9/2023,6/1/2023,TAB,100.0,AB,N,,6/1/2023,,,7/25/2023
71288,31,20,"MEITHEAL PHARMACEUTICALS, INC.",Active,Ampicillin and Sulbactam 1.5g 20mL - Inner NDC,1,65222,N,1,N,11/29/2005,6/19/2023,EA,1.0,AP,Y,,6/19/2023,,,7/26/2023
71288,31,21,"MEITHEAL PHARMACEUTICALS, INC.",Active,Ampicillin and Sulbactam 1.5g 20mL,1,65222,N,1,N,11/29/2005,6/19/2023,EA,10.0,AP,Y,,6/19/2023,,,7/26/2023
71288,102,10,"MEITHEAL PHARMACEUTICALS, INC.",Active,"Bendamustine HCl for Injection, USP 25mg 10mL",1,211001,N,1,N,6/5/2023,6/6/2023,EA,1.0,AP,Y,,6/6/2023,,,7/26/2023
71288,103,20,"MEITHEAL PHARMACEUTICALS, INC.",Active,"Bendamustine HCl for Injection, USP 100mg 20mL",1,211001,N,1,N,6/5/2023,6/6/2023,EA,1.0,AP,Y,,6/6/2023,,,7/26/2023
72078,34,0,Mylan Institutional LLC,Active,Ultiva 1mg LYO 1PK,3,20630,I,1,N,7/12/1996,11/6/1996,EA,1.0,AP,Y,6/21/2023,6/21/2023,,,7/25/2023
72078,34,1,Mylan Institutional LLC,Active,Ultiva 1mg LYO 10PK,3,20630,I,1,N,7/12/1996,11/6/1996,EA,1.0,AP,Y,6/21/2023,6/21/2023,,,7/25/2023
72078,46,9,Mylan Institutional LLC,Active,Amiodarone 50mg/mL 9mL SDV N+ 10PK,1,76217,N,1,N,10/15/2002,10/15/2002,ML,9.0,AP,Y,6/9/2023,6/9/2023,,,7/25/2023
72078,46,18,Mylan Institutional LLC,Active,Amiodarone 50mg/mL 18mL SDV N+ 1PK,1,76217,N,1,N,10/15/2002,10/15/2002,ML,18.0,AP,Y,6/9/2023,6/9/2023,,,7/25/2023
72205,52,5,"NOVADOZ PHARMACEUTICALS, LLC",Active,Doxepin hydrochloride,1,214823,N,1,N,4/5/2023,5/1/2023,TAB,500.0,A1,N,,5/1/2023,,,7/29/2023
72205,52,30,"NOVADOZ PHARMACEUTICALS, LLC",Active,Doxepin hydrochloride,1,214823,N,1,N,4/5/2023,5/1/2023,TAB,30.0,A1,N,,5/1/2023,,,7/29/2023
72205,52,91,"NOVADOZ PHARMACEUTICALS, LLC",Active,Doxepin hydrochloride,1,214823,N,1,N,4/5/2023,5/1/2023,TAB,100.0,A1,N,,5/1/2023,,,7/29/2023
72205,53,5,"NOVADOZ PHARMACEUTICALS, LLC",Active,Doxepin hydrochloride,1,214823,N,1,N,4/5/2023,5/1/2023,TAB,500.0,A2,N,,5/1/2023,,,7/29/2023
72205,53,30,"NOVADOZ PHARMACEUTICALS, LLC",Active,Doxepin hydrochloride,1,214823,N,1,N,4/5/2023,5/1/2023,TAB,30.0,A2,N,,5/1/2023,,,7/29/2023
72205,53,91,"NOVADOZ PHARMACEUTICALS, LLC",Active,Doxepin hydrochloride,1,214823,N,1,N,4/5/2023,5/1/2023,TAB,100.0,A2,N,,5/1/2023,,,7/29/2023
72205,249,1,"NOVADOZ PHARMACEUTICALS, LLC",Active,Plerixafor Inj 24mg/1.2ml (20mg/ml),1,211901,N,1,N,7/24/2023,7/24/2023,EA,1.0,AP,N,,7/24/2023,,,7/28/2023
72485,114,1,ARMAS PHARMACEUTICALS INC.,Active,"Lincomycin Injection, USP 600 mg/2 mL",1,215082,N,1,N,10/8/2021,6/13/2023,ML,2.0,AP,Y,,6/13/2023,,,7/26/2023
72485,115,1,ARMAS PHARMACEUTICALS INC.,Active,"Lincomycin Injection, USP 3000 mg/ 10mL 1ct",1,215082,N,1,N,10/8/2021,6/9/2023,ML,10.0,AP,Y,,6/9/2023,,,7/26/2023
72485,115,10,ARMAS PHARMACEUTICALS INC.,Active,"Lincomycin Injection, USP 3000 mg/ 10mL",1,215082,N,1,N,10/8/2021,6/9/2023,ML,100.0,AP,Y,,6/9/2023,,,7/26/2023
72485,501,1,ARMAS PHARMACEUTICALS INC.,Active,"Milrinone Injection, USP 10mg/10mL 1ct",1,214380,N,1,N,4/16/2021,6/13/2023,ML,10.0,AP,Y,,6/13/2023,,,7/26/2023
72485,501,10,ARMAS PHARMACEUTICALS INC.,Active,"Milrinone Injection, USP 10mg/10mL",1,214380,N,1,N,4/16/2021,6/13/2023,ML,100.0,AP,Y,,6/13/2023,,,7/26/2023
72485,502,1,ARMAS PHARMACEUTICALS INC.,Active,"Milrinone Injection, USP 20mg/20mL 1ct",1,214380,N,1,N,4/16/2021,6/26/2023,ML,20.0,AP,Y,,6/26/2023,,,7/26/2023
72485,502,10,ARMAS PHARMACEUTICALS INC.,Active,"Milrinone Injection, USP 20mg/20mL",1,214380,N,1,N,4/16/2021,6/26/2023,ML,200.0,AP,Y,,6/26/2023,,,7/26/2023
72485,503,1,ARMAS PHARMACEUTICALS INC.,Active,"Milrinone Injection,USP 50mg/50mL 1ct",1,214380,N,1,N,4/16/2021,6/14/2023,ML,50.0,AP,Y,,6/14/2023,,,7/26/2023
72485,504,1,ARMAS PHARMACEUTICALS INC.,Active,Phenylephrine HCl Inj 10mg/1mL 1ct,1,213318,N,1,N,6/11/2020,6/12/2023,ML,1.0,AP,Y,,6/12/2023,,,7/26/2023
72485,504,25,ARMAS PHARMACEUTICALS INC.,Active,Phenylephrine HCl Inj 10mg/1mL 25ct,1,213318,N,1,N,6/11/2020,6/12/2023,ML,25.0,AP,Y,,6/12/2023,,,7/26/2023
72485,505,1,ARMAS PHARMACEUTICALS INC.,Active,Phenylephrine HCl Inj 10mg/5mL 1ct,1,213318,N,1,N,6/11/2020,6/12/2023,ML,5.0,AP,Y,,6/12/2023,,,7/26/2023
72485,505,10,ARMAS PHARMACEUTICALS INC.,Active,Phenylephrine HCl Inj 10mg/5mL 10ct,1,213318,N,1,N,6/11/2020,6/12/2023,ML,50.0,AP,Y,,6/12/2023,,,7/26/2023
72485,507,1,ARMAS PHARMACEUTICALS INC.,Active,Thiamine  HCl Inj 200mg/2mL 1ct,1,215692,N,1,N,3/6/2023,6/1/2023,ML,2.0,AP,Y,,6/1/2023,,,7/26/2023
72485,507,25,ARMAS PHARMACEUTICALS INC.,Active,Thiamine  HCl Inj 200mg/2mL 25ct,1,215692,N,1,N,3/6/2023,6/1/2023,ML,50.0,AP,Y,,6/1/2023,,,7/26/2023
72485,602,6,ARMAS PHARMACEUTICALS INC.,Active,TIMOLOL MALEATE OPHT. SOL. 0.5% 5ct,1,217195,N,1,N,5/8/2023,6/1/2023,ML,1.5,AT,N,,6/1/2023,,,7/26/2023
72485,602,60,ARMAS PHARMACEUTICALS INC.,Active,TIMOLOL MALEATE OPHT. SOL. 0.5% 60ct,1,217195,N,1,N,5/8/2023,6/1/2023,ML,18.0,AT,N,,6/1/2023,,,7/26/2023
72578,106,78,VIONA PHARMACEUTICALS INC.,Active,Aripiprazole ODT Tabs USP 10mg 30 ct Blister,1,90165,N,1,N,8/28/2018,8/19/2022,TAB,30.0,AB,N,,8/19/2022,,,7/26/2023
72578,111,6,VIONA PHARMACEUTICALS INC.,Active,"Bisoprolol Fumarate Tablets, USP 5 mg 30 ct",1,215680,N,1,N,7/25/2022,5/26/2023,TAB,30.0,AB,N,,5/26/2023,,,7/26/2023
72578,112,6,VIONA PHARMACEUTICALS INC.,Active,"Bisoprolol Fumarate Tablets, USP 10 mg 30 ct",1,215680,N,1,N,7/25/2022,5/26/2023,TAB,30.0,AB,N,,5/26/2023,,,7/26/2023
72603,139,1,NORTHSTAR RX LLC,Active,"Thiamine Hydrochloride Injection, Solution",1,215692,N,1,N,3/6/2023,6/19/2023,ML,1.0,AP,Y,6/19/2023,6/19/2023,,,7/26/2023
72603,139,25,NORTHSTAR RX LLC,Active,THIAMINE HCL VL 200MG/2ML,1,215692,N,1,N,3/6/2023,6/19/2023,ML,1.0,AP,Y,6/19/2023,6/19/2023,,,7/26/2023
72603,140,1,NORTHSTAR RX LLC,Active,LACOSAMIDE VL 200MG/20ML,1,209465,N,1,N,6/29/2022,8/3/2022,ML,1.0,AP,Y,6/23/2023,6/23/2023,,,7/26/2023
72603,140,2,NORTHSTAR RX LLC,Active,LACOSAMIDE VL 200MG/20ML,1,209465,N,1,N,6/29/2022,8/3/2022,ML,1.0,AP,Y,6/23/2023,6/23/2023,,,7/26/2023
72603,147,1,NORTHSTAR RX LLC,Active,DAPTOMYCIN VL 350MG,1,216445,N,1,N,12/23/2022,6/15/2023,EA,1.0,AP,Y,6/15/2023,6/15/2023,,,7/26/2023
72664,217,1,VGYAAN PHARMACEUTCIALS,Active,URSODIOL CAPSULES USP 300MG 100CT,1,214329,N,1,N,7/28/2021,6/9/2023,CAP,100.0,AB,N,,6/9/2023,,,7/27/2023
72854,138,66,"RECKITT BENCKISER, INC.",Active,MUCINEX FAST MAX KICKSTART SEVERE COLD AND FLU,10,PART341,N,2,N,5/1/2023,5/1/2023,ML,180.0,NR,N,,5/1/2023,,,7/28/2023
76282,507,10,"EXELAN PHARMACEUTICALS, INC",Active,Amlodipine 2.5mg Tab 1000ct,1,206367,N,1,N,12/10/2015,4/13/2023,TAB,1000.0,AB,N,,4/13/2023,,,7/26/2023
78206,183,1,Organon LLC,Active,HADLIMA 40MG/0.8ML Pre-Filled Syringe,2,761059,S,1,N,6/17/2022,7/6/2023,ML,1.6,NR,Y,,7/6/2023,,,7/27/2023
78206,183,99,Organon LLC,Active,HADLIMA 40MG/0.8ML Pre-Filled Syringe Inner Pack,2,761059,S,1,N,6/17/2022,7/6/2023,ML,0.8,NR,Y,,7/6/2023,,,7/27/2023
78206,184,1,Organon LLC,Active,HADLIMA 40MG/0.8ML AUTOINJECTOR,2,761059,S,1,N,6/17/2022,7/6/2023,ML,1.6,NR,Y,,7/6/2023,,,7/27/2023
78206,184,99,Organon LLC,Active,HADLIMA 40MG/0.8ML AUTOINJECTOR INNER PACK,2,761059,S,1,N,6/17/2022,7/6/2023,ML,0.8,NR,Y,,7/6/2023,,,7/27/2023
78206,186,1,Organon LLC,Active,HADLIMA 40MG/0.4ML Pre-Filled Syringe,2,761059,S,1,N,8/15/2022,7/1/2023,ML,0.8,NR,Y,,7/1/2023,,,7/27/2023
78206,186,99,Organon LLC,Active,HADLIMA 40MG/0.4ML Pre-Filled Syringe Inner Pack,2,761059,S,1,N,8/15/2022,7/1/2023,ML,0.4,NR,Y,,7/1/2023,,,7/27/2023
78206,187,1,Organon LLC,Active,HADLIMA 40MG/0.4ML Autoinjector,2,761059,S,1,N,8/15/2022,7/1/2023,ML,0.8,NR,Y,,7/1/2023,,,7/27/2023
78206,187,99,Organon LLC,Active,HADLIMA 40MG/0.4ML Autoinjector Inner Pack,2,761059,S,1,N,8/15/2022,7/1/2023,ML,0.4,NR,Y,,7/1/2023,,,7/27/2023
82009,17,10,Quallent Pharmaceuticals Health,Active,ROSUVASTATIN CALCIUM 5 MG TAB,1,208898,N,1,N,11/22/2017,11/22/2017,TAB,1000.0,AB,N,3/29/2022,3/29/2022,,,7/27/2023
82009,18,10,Quallent Pharmaceuticals Health,Active,ROSUVASTATIN CALCIUM 10 MG TAB,1,208898,N,1,N,11/25/2014,11/22/2017,TAB,1000.0,AB,N,5/1/2022,5/1/2022,,,7/27/2023
82009,19,10,Quallent Pharmaceuticals Health,Active,ROSUVASTATIN CALCIUM 20 MG TAB,1,208898,N,1,N,11/22/2017,11/22/2017,TAB,1000.0,AB,N,4/26/2022,4/26/2022,,,7/27/2023
82009,20,10,Quallent Pharmaceuticals Health,Active,ROSUVASTATIN CALCIUM 40 MG TAB,1,208898,N,1,N,11/22/2017,11/22/2017,TAB,1000.0,AB,N,4/26/2022,4/26/2022,,,7/27/2023
82009,31,90,Quallent Pharmaceuticals Health,Active,DULOXETINE HCL DR 40 MG CAP,1,203088,N,1,N,6/11/2014,5/21/2018,CAP,90.0,AB,N,12/19/2022,12/19/2022,,,7/27/2023
82260,1,1,Bausch & Lomb Americas Inc.,Active,Atropine Sulfate Sol 1% (10 x0.4) 10 VIAL,4,213581,I,1,N,3/15/2022,6/6/2023,ML,4.0,NR,N,6/6/2023,6/6/2023,,,7/27/2023
82347,505,5,Yaral Pharma Inc,Active,Lidocaine Topical 5% Patch,1,209190,N,1,N,6/15/2023,7/19/2023,TDP,30.0,AB,N,,7/19/2023,,,7/28/2023
