OBJECTID,TRBG80,TRACT80,BLKGRP80,AREA_SQFT,AREA_ACRES,SF1LOGRECNO,SF3LOGRECNO,SHAPE_Length,SHAPE_Area
279,5802.6,5802,6,3763663.99722865,86.4,5788.0,2978.0,9094.06030815118,3763663.97414816
280,5802.9,5802,9,10594160.474793,243.2,5790.0,2979.0,25870.8769569506,10594160.2670086
281,5900.1,5900,1,5389983.91230035,123.7,5800.0,2984.0,17298.6378598562,5389984.03098445
282,5900.2,5900,2,2262999.35639867,52.0,5802.0,2985.0,7027.21099729617,2262999.46828163
283,5900.3,5900,3,1705742.78299212,39.2,5804.0,2986.0,7695.69547232236,1705742.56905093
284,5900.4,5900,4,1868362.8145324,42.9,5806.0,2987.0,9524.97555736472,1868362.81211387
285,5900.5,5900,5,2151688.41449049,49.4,5808.0,2988.0,7416.05812133021,2151688.45546802
286,5900.6,5900,6,1927149.21300381,44.2,5810.0,2989.0,5915.44057488518,1927149.18514233
287,5900.7,5900,7,4197762.53390595,96.4,5812.0,2990.0,8958.56763420223,4197762.43634767
288,6000.1,6000,1,2684773.21140439,61.6,5816.0,2992.0,8604.84157366718,2684773.04031299
289,6000.2,6000,2,2510864.95417428,57.6,5818.0,2993.0,7890.31457979406,2510864.89401065
290,6000.3,6000,3,3852176.84110964,88.4,5820.0,2994.0,10507.5410780552,3852176.99720871
291,6000.4,6000,4,2310135.1346719,53.0,5822.0,2995.0,8032.69634645586,2310135.09156038
292,6000.5,6000,5,2814067.47793742,64.6,5824.0,2996.0,8191.27457721369,2814067.72263474
293,6100.1,6100,1,2215962.58810738,50.9,5828.0,2998.0,9054.84386263119,2215962.34606632
294,6100.2,6100,2,2079941.53560635,47.7,5830.0,2999.0,6262.04848535907,2079941.519492
295,6100.3,6100,3,2920605.9607986,67.0,5832.0,3000.0,11660.554934224,2920605.82592792
296,6100.4,6100,4,2112349.58508566,48.5,5834.0,3001.0,5902.21284373781,2112349.60464082
297,6100.5,6100,5,2636355.7600392,60.5,5836.0,3002.0,10336.5297900732,2636356.00198352
298,6200.1,6200,1,7565906.58672247,173.7,5840.0,3004.0,34147.3807212176,7565906.61752233
299,6200.2,6200,2,8567631.19306412,196.7,5842.0,3005.0,17040.412960272,8567631.53050373
300,6200.3,6200,3,4833253.92177983,111.0,5844.0,3006.0,15244.4013858736,4833254.03755655
301,6200.4,6200,4,3410448.90683784,78.3,5846.0,3007.0,12738.1763449042,3410448.68454112
302,6200.5,6200,5,2198550.9547893,50.5,5848.0,3008.0,7199.20866701033,2198550.98497473
303,6200.6,6200,6,1586761.42945143,36.4,5850.0,3009.0,5536.25849712226,1586761.4616058
304,6300.1,6300,1,3887934.65059105,89.3,5854.0,3011.0,15789.6949095704,3887934.73022355
305,6300.2,6300,2,3029247.69149458,69.5,5856.0,3012.0,10677.3618663553,3029247.68089545
306,6300.3,6300,3,3473145.64019336,79.7,5858.0,3013.0,10089.8728989403,3473145.57384359
307,6300.4,6300,4,3849681.94848829,88.4,5860.0,3014.0,13846.1221397629,3849681.75976323
308,6300.5,6300,5,6323093.81348554,145.2,5864.0,3016.0,14816.3198691046,6323093.88461693
309,6300.6,6300,6,2356773.93517261,54.1,5866.0,3017.0,7345.62823850335,2356773.72430806
310,6400.1,6400,1,1758520.25427147,40.4,5870.0,3019.0,9119.28909938686,1758520.13056856
311,6400.3,6400,3,1796854.13860476,41.3,5874.0,3021.0,6534.98537300117,1796854.12797882
312,6400.4,6400,4,1153379.2569319,26.5,5876.0,3022.0,4351.6707043374,1153379.26617588
313,6400.6,6400,6,3353826.02721898,77.0,5880.0,3024.0,7759.07054423959,3353826.45537957
314,6500.1,6500,1,1212422.30464435,27.8,5884.0,3026.0,4649.36909517107,1212422.39476618
315,6500.2,6500,2,5723586.2285246,131.4,5886.0,3027.0,11634.1944373193,5723585.97166668
316,6500.3,6500,3,1448909.5023905,33.3,5888.0,3028.0,5215.33599377357,1448909.37941679
317,6500.4,6500,4,2219563.7284682,51.0,5890.0,3029.0,7448.26225080458,2219563.86584122
318,6500.5,6500,5,1752358.15319646,40.2,5892.0,3030.0,8287.87282159686,1752358.01406383
319,6600.1,6600,1,4173183.93666837,95.8,5896.0,3032.0,13451.0138972827,4173183.80488353
320,6600.2,6600,2,2911351.60925193,66.8,5898.0,3033.0,14788.6499065007,2911351.4489049
321,6600.3,6600,3,3012631.21503183,69.2,5900.0,3034.0,14319.1884203588,3012631.58327502
322,6600.9,6600,9,1066647.11617929,24.5,5902.0,3035.0,8820.02309555318,1066647.09803419
323,6700.1,6700,1,3713377.314568,85.2,5910.0,3039.0,12144.2118980033,3713377.33276921
324,6700.2,6700,2,2232393.7628662,51.2,5912.0,3040.0,7283.27111860482,2232393.65103798
325,6700.3,6700,3,3106497.90616135,71.3,5914.0,3041.0,8763.25377878426,3106497.99732219
326,6700.4,6700,4,4287153.93064781,98.4,5916.0,3042.0,11385.6559627272,4287153.89127053
327,6800.1,6800,1,1854305.37264096,42.6,5920.0,3044.0,5491.4408974195,1854305.39468937
328,6800.2,6800,2,1488169.33884172,34.2,5922.0,3045.0,4880.36732109967,1488169.26124169
329,6800.3,6800,3,2046471.2990753,47.0,5924.0,3046.0,6843.60894430821,2046471.31649359
330,6800.4,6800,4,2340315.96110118,53.7,5926.0,3047.0,6845.58846396791,2340316.0200471
331,6900.1,6900,1,2330551.58213106,53.5,5930.0,3049.0,6196.41476343466,2330551.53589696
332,6900.2,6900,2,1735474.39629882,39.8,5932.0,3050.0,5630.85388470702,1735474.20790971
333,6900.3,6900,3,2338034.29731307,53.7,5934.0,3051.0,7224.18162701261,2338034.40596476
334,6900.4,6900,4,1043367.95891442,24.0,5936.0,3052.0,5180.55090783156,1043367.97559416
335,6900.5,6900,5,2370186.36745925,54.4,5938.0,3053.0,7757.67051445241,2370186.647606
336,7000.1,7000,1,1228228.38302923,28.2,5942.0,3055.0,4685.4299336754,1228228.29438981
337,7000.2,7000,2,940004.81487496,21.6,5944.0,3056.0,4377.63729357781,940004.848593323
338,7000.3,7000,3,1051828.16328263,24.1,5946.0,3057.0,4548.28985868985,1051828.12890042
339,7000.4,7000,4,932975.95898348,21.4,5948.0,3058.0,4486.67055543478,932976.084236915
340,7000.5,7000,5,1555088.06640665,35.7,5950.0,3059.0,5811.76727695169,1555088.19794057
341,7000.6,7000,6,1514528.90167026,34.8,5952.0,3060.0,5305.28371986883,1514528.78554787
342,7000.7,7000,7,1280134.33381895,29.4,5954.0,3061.0,4530.01570399761,1280134.40209025
343,7100.1,7100,1,3524063.2288293,80.9,5958.0,3063.0,7805.29101932703,3524063.32339393
344,7100.2,7100,2,2426885.36577726,55.7,5960.0,3064.0,7311.89715808655,2426885.16379896
345,7100.3,7100,3,4086964.15789137,93.8,5962.0,3065.0,10381.1946789368,4086963.99896772
346,7200.1,7200,1,3235599.90574325,74.3,5966.0,3067.0,7689.41222387563,3235599.99264883
347,7200.2,7200,2,2281214.18097402,52.4,5968.0,3068.0,7681.20622172248,2281214.07030433
348,7200.3,7200,3,2359589.42895211,54.2,5970.0,3069.0,7775.08804336495,2359589.43590767
349,7200.4,7200,4,2989837.11962773,68.6,5972.0,3070.0,9823.29270319632,2989836.93223858
350,7300.1,7300,1,3171876.22540773,72.8,5976.0,3072.0,7889.58291087928,3171876.25306911
351,7300.2,7300,2,2713806.28325568,62.3,5978.0,3073.0,6923.37437715296,2713806.25861977
352,7300.3,7300,3,1840485.38973293,42.3,5980.0,3074.0,7649.68978374204,1840485.42969877
353,7300.4,7300,4,2361953.92068424,54.2,5982.0,3075.0,7415.6996895957,2361953.96340669
354,7400.1,7400,1,552250.75629331,12.7,5986.0,3077.0,2973.20252908915,552250.752767033
355,7400.2,7400,2,590170.66810188,13.5,5988.0,3078.0,3155.26064820495,590170.601247705
356,7400.3,7400,3,664843.76977791,15.3,5990.0,3079.0,3312.18636786903,664843.86424643
357,7400.4,7400,4,934687.64369076,21.5,5992.0,3080.0,3985.41709695738,934687.648612242
358,7400.5,7400,5,952377.89374584,21.9,5994.0,3081.0,5398.90929182706,952377.958908548
359,7400.6,7400,6,804155.2687804,18.5,5996.0,3082.0,3817.37239858141,804155.24381796
360,7400.7,7400,7,951120.13707832,21.8,5998.0,3083.0,5022.84439564236,951120.221462702
361,7500.1,7500,1,1172699.02100697,26.9,6003.0,3085.0,4685.01414186625,1172699.02174459
362,7500.2,7500,2,1483361.85373241,34.1,6006.0,3086.0,5658.77784620238,1483361.68494486
363,7500.3,7500,3,1182679.11896688,27.2,6009.0,3087.0,5623.61546498322,1182679.08129807
364,7500.4,7500,4,1371308.13062116,31.5,6012.0,3088.0,5993.24939795531,1371308.09067988
365,7500.5,7500,5,1935751.80182918,44.4,6014.0,3089.0,6850.57290904261,1935751.77815063
366,7500.6,7500,6,1486128.21412302,34.1,6018.0,3090.0,4905.95810349234,1486128.29483675
367,7600.1,7600,1,1244846.91575634,28.6,6023.0,3092.0,5414.75982464368,1244846.97959824
368,7600.2,7600,2,2036477.16681657,46.8,6026.0,3093.0,6511.59680014077,2036476.97004787
369,7600.3,7600,3,1682101.53121989,38.6,6030.0,3094.0,5408.82406496007,1682101.55387764
370,7600.4,7600,4,1191207.34706255,27.3,6033.0,3095.0,4731.42761211292,1191207.33673492
371,7700.1,7700,1,1720380.11463354,39.5,6039.0,3097.0,5765.81748460268,1720380.24554562
372,7700.2,7700,2,2434434.65007462,55.9,6041.0,3098.0,7106.23698297799,2434434.70960994
373,7700.3,7700,3,2611208.03041841,59.9,6045.0,3099.0,6607.9593866331,2611208.00260922
374,7700.4,7700,4,2009500.8874219,46.1,6047.0,3100.0,6914.48081774327,2009501.04901322
375,7700.5,7700,5,2515007.43942739,57.7,6050.0,3101.0,7291.78181568233,2515007.3122612
376,7800.1,7800,1,4631103.25132284,106.3,6056.0,3103.0,21644.2718904969,4631103.32293262
377,7800.2,7800,2,3341747.83014196,76.7,6059.0,3104.0,10860.087906812,3341747.67423458
378,7800.3,7800,3,2071455.33977032,47.6,6063.0,3105.0,7153.0755611393,2071455.42238356
379,7800.4,7800,4,3649303.91295767,83.8,6065.0,3106.0,11233.9068033144,3649304.0291012
380,7800.5,7800,5,2281961.79029282,52.4,6068.0,3107.0,8971.66282064093,2281961.57190417
381,7800.6,7800,6,2225371.39428375,51.1,6071.0,3108.0,7035.65687642814,2225371.45115206
382,7800.7,7800,7,4113588.64361521,94.4,6074.0,3109.0,9184.67668220822,4113588.4678092
383,7900.1,7900,1,1744222.19101278,40.0,6081.0,3111.0,7982.68611918123,1744222.1119025
384,7900.2,7900,2,2324141.77956419,53.4,6083.0,3112.0,6924.7484572159,2324141.76478376
385,7900.3,7900,3,1321874.12340615,30.3,6086.0,3113.0,4660.38151674641,1321874.02910032
386,7900.4,7900,4,823970.53435436,18.9,6089.0,3114.0,3637.60026929423,823970.481519281
387,7900.5,7900,5,1303739.21854993,29.9,6093.0,3115.0,5367.46650831559,1303739.29600657
388,8000.1,8000,1,1791417.39179754,41.1,6098.0,3117.0,6944.27918920927,1791417.33184722
389,8000.2,8000,2,2474256.83391672,56.8,6101.0,3118.0,8043.02308068087,2474256.89535456
390,8000.3,8000,3,3395322.2365242,77.9,6105.0,3119.0,16020.8736997701,3395322.31978182
391,8100.1,8100,1,2209234.47044901,50.7,6110.0,3121.0,6455.69500006776,2209234.4497136
392,8100.2,8100,2,2007195.58303137,46.1,6114.0,3122.0,6174.18179070843,2007195.57953227
393,8100.3,8100,3,1424125.56172776,32.7,6116.0,3123.0,5061.14393407005,1424125.54450635
394,8100.4,8100,4,3220824.41852935,73.9,6119.0,3124.0,15189.6506641439,3220824.4274205
395,8200.1,8200,1,1097900.94910303,25.2,6125.0,3126.0,4280.71413029565,1097900.93715297
396,8200.2,8200,2,853133.03462487,19.6,6128.0,3127.0,3901.04782531015,853133.092399872
397,8200.3,8200,3,947022.32888035,21.7,6132.0,3128.0,4790.34226553086,947022.451586104
398,8200.4,8200,4,787971.86726559,18.1,6135.0,3129.0,3798.51203397241,787971.944004608
399,8300.1,8300,1,577577.29073693,13.3,6140.0,3131.0,3368.90338299873,577577.310196093
400,8300.2,8300,2,1153105.4699912,26.5,6143.0,3132.0,5065.97257272969,1153105.49912991
401,8300.3,8300,3,591447.20366947,13.6,6146.0,3133.0,3156.93442802941,591447.135551381
402,8300.4,8300,4,591536.68079375,13.6,6149.0,3134.0,3156.77428260213,591536.798629048
403,8400.1,8400,1,1122310.98194811,25.8,6156.0,3136.0,4294.5063214941,1122310.97036304
404,8400.2,8400,2,1107401.18649088,25.4,6159.0,3137.0,5206.81795987999,1107401.11384829
405,8400.3,8400,3,798889.4340811,18.3,6161.0,3138.0,5378.75443552811,798889.449266399
406,8400.4,8400,4,950754.20650833,21.8,6164.0,3139.0,4161.2986060112,950754.298542652
407,8500.1,8500,1,957361.88598608,22.0,6170.0,3141.0,4533.65231776837,957361.920176938
408,8500.2,8500,2,820563.41156722,18.8,6174.0,3142.0,4351.23958735592,820563.353954529
409,8500.3,8500,3,1548215.17264077,35.5,6177.0,3143.0,5024.81590243203,1548215.19624132
410,8500.4,8500,4,886404.05831528,20.3,6179.0,3144.0,3767.47912487179,886404.035600182
411,8500.5,8500,5,788365.36213061,18.1,6183.0,3145.0,4412.79176336859,788365.238176692
412,8600.1,8600,1,1727189.19707016,39.7,6188.0,3147.0,5483.64227769332,1727189.42337392
413,8600.2,8600,2,1305300.00269934,30.0,6191.0,3148.0,4634.1387323825,1305299.99548421
414,8600.3,8600,3,1785802.86448317,41.0,6194.0,3149.0,6415.09899079076,1785802.62871883
415,8600.4,8600,4,759078.46510559,17.4,6198.0,3150.0,3962.72947670131,759078.569601417
416,8600.5,8600,5,2076445.28469266,47.7,6201.0,3151.0,6401.18440789031,2076445.23843069
417,8700.1,8700,1,1723950.10848682,39.6,6206.0,3153.0,5444.30953245347,1723949.96303227
418,8700.2,8700,2,1758792.35958812,40.4,6210.0,3154.0,5830.8577328581,1758792.31359241
419,8700.3,8700,3,918676.35159717,21.1,6213.0,3155.0,3858.38204191462,918676.399678905
420,8700.4,8700,4,1503753.68749709,34.5,6215.0,3156.0,5848.57506419709,1503753.77356869
421,8700.5,8700,5,1971291.50272629,45.3,6219.0,3157.0,5636.57986780766,1971291.53871069
422,8800.1,8800,1,1711673.49884545,39.3,6224.0,3159.0,5306.56519650525,1711673.51441149
423,8800.2,8800,2,2257544.66177162,51.8,6228.0,3160.0,6268.48461897687,2257544.6463101
424,8800.3,8800,3,1719031.86551883,39.5,6230.0,3161.0,5551.53090357119,1719031.84410425
425,8800.4,8800,4,2685365.88478891,61.6,6234.0,3162.0,7873.38565128605,2685365.87869556
426,8800.5,8800,5,1843608.71056139,42.3,6237.0,3163.0,5433.86002971737,1843608.79512513
427,8900.1,8900,1,4260246.30459494,97.8,6242.0,3165.0,13028.4487827327,4260246.439349
428,8900.2,8900,2,2678304.19826211,61.5,6246.0,3166.0,9278.89921993768,2678304.06241947
429,8900.3,8900,3,1787584.65136296,41.0,6248.0,3167.0,7327.4392621824,1787584.61859808
430,8900.4,8900,4,1887653.34636945,43.3,6251.0,3168.0,5680.17726078966,1887653.42880869
431,8900.5,8900,5,2242704.96778996,51.5,6254.0,3169.0,7425.23153278628,2242704.93022211
432,8900.6,8900,6,2111854.40342358,48.5,6258.0,3170.0,6584.29927469865,2111854.45717153
433,9000.1,9000,1,3155841.75278203,72.4,6263.0,3172.0,8237.69203595369,3155841.65783197
434,9000.2,9000,2,1956040.77111688,44.9,6266.0,3173.0,5851.31526074976,1956040.95452937
435,9000.3,9000,3,3725455.51073658,85.5,6270.0,3174.0,10320.2573765997,3725455.57656793
436,9100.1,9100,1,1710458.6056591,39.3,6275.0,3176.0,5762.69676286035,1710458.64232976
437,9100.2,9100,2,1478384.29218829,33.9,6278.0,3177.0,5052.22784442642,1478384.30739213
438,9100.3,9100,3,592607.06082175,13.6,6282.0,3178.0,3175.70203875111,592606.99035359
439,9100.4,9100,4,1179741.01283458,27.1,6284.0,3179.0,5683.98857014556,1179740.93954673
440,9200.1,9200,1,888785.01973456,20.4,6291.0,3181.0,3793.72651152041,888785.009917639
441,9200.2,9200,2,689348.44933077,15.8,6293.0,3182.0,3766.5321557078,689348.466598064
442,9200.3,9200,3,1356671.07877165,31.1,6296.0,3183.0,8000.85011032547,1356671.12657688
443,9300.1,9300,1,8117560.62121301,186.4,6303.0,3185.0,14930.8700127021,8117560.68044845
444,9300.2,9300,2,6304924.72478867,144.7,6305.0,3186.0,14062.1486911987,6304924.70226045
445,9300.3,9300,3,9627401.96439873,221.0,6308.0,3187.0,17975.901290952,9627402.06354105
446,9300.4,9300,4,10084199.0135647,231.5,6312.0,3188.0,16503.8034610263,10084199.0875185
447,9300.5,9300,5,21819953.452569,500.9,6315.0,3189.0,20531.6761840079,21819953.2695661
448,9300.6,9300,6,12808548.5347873,294.0,6317.0,3190.0,20698.0894849801,12808548.6600163
449,9300.7,9300,7,8685170.76146035,199.4,6321.0,3191.0,12888.6670657785,8685170.40477881
450,9300.8,9300,8,24378210.3583967,559.6,6323.0,3192.0,27377.7294203864,24378210.5115766
451,9400.1,9400,1,1776781.24975786,40.8,6336.0,3196.0,5493.71443468062,1776781.2532877
452,9400.2,9400,2,2335391.65817262,53.6,6338.0,3197.0,6687.06030621242,2335391.71547735
453,9400.3,9400,3,2746473.13583085,63.1,6341.0,3198.0,9589.0072271492,2746472.96518111
454,9400.4,9400,4,2637108.61619232,60.5,6344.0,3199.0,8386.43207891066,2637108.49859323
455,9400.5,9400,5,4705486.43005705,108.0,6347.0,3200.0,12292.4045757769,4705486.7189229
456,9400.6,9400,6,4466333.62234949,102.5,6351.0,3201.0,12243.969711279,4466333.61253343
457,9500.2,9500,2,2358401.48765014,54.1,6359.0,3204.0,7069.28973272201,2358401.68342045
458,9500.3,9500,3,3001695.92063027,68.9,6362.0,3205.0,9581.83270511805,3001695.92874864
459,9500.4,9500,4,2927018.94795731,67.2,6365.0,3206.0,7528.34161876756,2927018.79727351
460,9500.5,9500,5,4960239.4676967,113.9,6369.0,3207.0,11051.2784975385,4960239.46862098
461,9500.6,9500,6,3318553.93432275,76.2,6371.0,3208.0,8724.39823119083,3318553.83484711
462,9500.7,9500,7,2442056.38402913,56.1,6375.0,3209.0,7968.12166652674,2442056.31455531
463,9500.8,9500,8,1223807.20441959,28.1,6377.0,3210.0,6379.14998507637,1223807.27815589
464,9600.1,9600,1,4387324.96955142,100.7,6383.0,3212.0,10758.9765734535,4387324.97308094
465,9600.2,9600,2,2146786.03667863,49.3,6386.0,3213.0,7411.70514827844,2146785.97001478
466,9600.3,9600,3,3467026.98603897,79.6,6390.0,3214.0,9431.14649790345,3467027.02111406
467,9600.4,9600,4,3123516.76799105,71.7,6392.0,3215.0,7536.53569430201,3123516.86581421
468,9600.5,9600,5,6630989.58102022,152.2,6395.0,3216.0,23835.7900370371,6630989.593839
469,9700.1,9700,1,4808614.26472045,110.4,6401.0,3218.0,10391.7958100515,4808614.16631225
470,9700.2,9700,2,3962383.1324656,91.0,6405.0,3219.0,9279.88118642107,3962383.0357401
471,9700.3,9700,3,3527875.29846085,81.0,6407.0,3220.0,9956.28451562544,3527875.64305176
472,9700.4,9700,4,4360533.44853092,100.1,6411.0,3221.0,10074.2833412424,4360533.48456504
473,9700.5,9700,5,8296559.88550347,190.5,6414.0,3222.0,16967.5884735999,8296559.66500194
474,9700.6,9700,6,5801969.73497655,133.2,6417.0,3223.0,24425.7803506638,5801969.74575925
475,9700.7,9700,7,5207782.91523643,119.6,6419.0,3224.0,11818.2534863662,5207782.83556294
476,9700.8,9700,8,7227934.19144313,165.9,6423.0,3225.0,15121.0725014531,7227934.11775765
477,9800.1,9800,1,2014170.16592307,46.2,6428.0,3227.0,6016.96624692,2014170.09848171
478,9800.2,9800,2,2958151.25011604,67.9,6431.0,3228.0,7213.64301866778,2958151.04403278
479,9800.3,9800,3,2087345.26038317,47.9,6435.0,3229.0,6762.25654720974,2087345.39102977
480,9800.4,9800,4,2358487.66045186,54.1,6437.0,3230.0,6380.6074623375,2358487.72267634
481,9800.5,9800,5,3060303.19206685,70.3,6440.0,3231.0,7278.57054491353,3060302.8623851
482,9800.6,9800,6,2409753.24156176,55.3,6443.0,3232.0,8579.53175898599,2409753.343343
483,9800.7,9800,7,2533192.10168147,58.2,6447.0,3233.0,6599.09736276127,2533192.4295982
484,9800.8,9800,8,3319155.1863317,76.2,6449.0,3234.0,7573.30672868854,3319155.04547192
485,9900.1,9900,1,20988213.5564877,481.8,6455.0,3236.0,35832.2347075949,20988213.6783042
486,9900.2,9900,2,11587642.7692206,266.0,6459.0,3237.0,15001.5181853688,11587642.787566
487,9900.3,9900,3,11377265.1451863,261.2,6461.0,3238.0,15294.4902074386,11377265.3034702
488,9900.4,9900,4,5145711.0102175,118.1,6464.0,3239.0,11844.2220088089,5145710.93234683
489,9900.5,9900,5,19977891.9782947,458.6,6467.0,3240.0,27438.3246872,19977892.1829992
490,10000.1,10000,1,5951133.87604046,136.6,6482.0,3245.0,15424.5423088908,5951134.0184591
491,10000.2,10000,2,4659987.05678014,107.0,6485.0,3246.0,13808.776660188,4659987.09385923
492,10000.3,10000,3,14300502.0204351,328.3,6488.0,3247.0,16139.8943548273,14300501.9016539
493,10000.4,10000,4,2704138.60383464,62.1,6492.0,3248.0,8637.29709657729,2704138.70515596
494,10000.5,10000,5,2181495.77376502,50.1,6494.0,3249.0,7180.84779522467,2181495.63616976
495,10000.6,10000,6,2608653.64183606,59.9,6497.0,3250.0,7405.0139630896,2608653.60685635
496,10000.7,10000,7,2602844.30319029,59.8,6500.0,3251.0,6923.13903025317,2602844.36013752
497,10100.1,10100,1,3566995.59518653,81.9,6507.0,3253.0,18497.7638750082,3566995.59238214
498,10100.2,10100,2,4210844.48676209,96.7,6509.0,3254.0,10773.3296776743,4210844.66499348
499,10100.3,10100,3,3670401.0006004,84.3,6512.0,3255.0,12275.697078898,3670400.97364915
500,10100.4,10100,4,4155505.63674596,95.4,6515.0,3256.0,10059.632658441,4155505.61756426
501,10100.5,10100,5,3291856.01403244,75.6,6519.0,3257.0,9434.56869711503,3291856.22249216
502,10100.6,10100,6,3715859.94564493,85.3,6521.0,3258.0,10358.5053102303,3715859.91780013
503,10100.7,10100,7,4441365.66876856,102.0,6524.0,3259.0,11011.5663278337,4441365.66831631
504,10200.1,10200,1,13669519.0657078,313.8,6530.0,3261.0,27431.2167738338,13669518.9877805
505,10200.2,10200,2,4708798.42136038,108.1,6533.0,3262.0,13687.4994940326,4708798.55641966
506,10200.3,10200,3,3332967.53629242,76.5,6536.0,3263.0,8873.8153979197,3332967.3936785
507,10200.4,10200,4,1858935.51161329,42.7,6540.0,3264.0,6352.4147814675,1858935.41121136
508,10200.5,10200,5,2442344.26894788,56.1,6542.0,3265.0,7537.57231200484,2442344.23551046
509,10200.6,10200,6,2215507.77783385,50.9,6545.0,3266.0,8629.19183921009,2215507.69762942
510,10200.7,10200,7,1772497.43934184,40.7,6548.0,3267.0,7035.81362627003,1772497.57125535
511,10300.1,10300,1,3330599.52065682,76.5,6554.0,3269.0,7746.97497202135,3330599.43969197
512,10300.2,10300,2,3283103.39424939,75.4,6557.0,3270.0,8603.87139464815,3283103.56013421
513,10300.3,10300,3,3241876.01139335,74.4,6561.0,3271.0,8264.74724032448,3241876.17943536
514,10300.4,10300,4,3728167.5882196,85.6,6563.0,3272.0,9486.66588764874,3728167.76935226
515,10300.5,10300,5,4214701.39729662,96.8,6566.0,3273.0,9376.11526995656,4214701.10737
516,10400.1,10400,1,4935829.22989063,113.3,6572.0,3275.0,11053.2124615912,4935829.26577265
517,10400.2,10400,2,5981754.62951353,137.3,6576.0,3276.0,16729.3134172604,5981754.64922793
518,10400.3,10400,3,5677459.81877833,130.3,6578.0,3277.0,11524.6447077847,5677459.66166808
519,10400.4,10400,4,7220714.91659539,165.8,6581.0,3278.0,14742.311023829,7220714.93545101
520,10400.5,10400,5,1664051.51345179,38.2,6584.0,3279.0,5871.88974157374,1664051.45277569
521,10400.6,10400,6,2400000.20441815,55.1,6587.0,3280.0,6688.12362825544,2400000.28195992
522,10400.7,10400,7,5095048.44083634,117.0,6591.0,3281.0,10339.9179251688,5095048.4867411
523,10400.8,10400,8,3940835.56354978,90.5,6593.0,3282.0,11879.5386925599,3940835.56785786
524,10500.1,10500,1,2171657.10009212,49.9,6599.0,3284.0,6517.20346287949,2171657.10128018
525,10500.2,10500,2,3242574.42143101,74.4,6602.0,3285.0,7915.64556492471,3242574.59231219
526,10500.3,10500,3,2820737.88320907,64.8,6605.0,3286.0,6962.68035277163,2820738.02345546
527,10500.4,10500,4,2423351.50844819,55.6,6609.0,3287.0,9030.69896291863,2423351.43805893
528,10500.5,10500,5,3505855.77550227,80.5,6611.0,3288.0,7936.10079723422,3505855.71460376
529,10500.6,10500,6,4330855.89449168,99.4,6614.0,3289.0,8575.67292066876,4330856.02357207
530,10600.1,10600,1,2647532.98818527,60.8,6620.0,3291.0,6639.51990764305,2647533.16119695
531,10600.2,10600,2,3417605.63127379,78.5,6623.0,3292.0,7992.21903885219,3417605.74790697
532,10600.3,10600,3,4121753.00038719,94.6,6626.0,3293.0,9431.30394048013,4121752.93331198
533,10600.4,10600,4,3779169.08681332,86.8,6629.0,3294.0,9468.05034477057,3779169.38154457
534,10600.5,10600,5,8037693.12246453,184.5,6633.0,3295.0,19993.353247702,8037693.36441681
535,10600.6,10600,6,2612310.12837685,60.0,6635.0,3296.0,6599.34065456797,2612310.01407087
536,10600.7,10600,7,2625000.10616,60.3,6638.0,3297.0,6610.94845952194,2624999.8701747
537,10700.1,10700,1,9775537.71243474,224.4,6644.0,3299.0,20771.0752958215,9775537.69237166
538,10700.2,10700,2,5460423.42460747,125.4,6647.0,3300.0,11255.7876032411,5460423.79001569
539,10700.3,10700,3,2337289.54338635,53.7,6650.0,3301.0,6757.92488378783,2337289.52411722
540,10700.4,10700,4,1367907.40246928,31.4,6653.0,3302.0,5887.43366022453,1367907.27897363
541,10700.5,10700,5,1487811.12751165,34.2,6657.0,3303.0,5337.79587644724,1487811.08986205
542,10700.6,10700,6,1286626.93714572,29.5,6659.0,3304.0,5848.56135069925,1286627.12740557
543,10700.7,10700,7,2381098.05651442,54.7,6662.0,3305.0,9220.76297412053,2381097.81918772
544,10800.1,10800,1,28968489.3023085,665.0,6668.0,3307.0,33726.4626018876,28968489.6376302
545,10800.2,10800,2,10868125.5802743,249.5,6672.0,3308.0,22117.7192737483,10868125.1214506
546,10800.3,10800,3,3782453.04034469,86.8,6674.0,3309.0,12359.883600371,3782452.93644101
547,10900.1,10900,1,2603215.11233369,59.8,6680.0,3311.0,8123.90513060923,2603214.86472693
548,10900.2,10900,2,7587193.78596601,174.2,6683.0,3312.0,15011.0857265262,7587193.94723085
549,10900.3,10900,3,29219350.0720634,670.8,6687.0,3313.0,34104.7065505095,29219349.8590271
550,10900.4,10900,4,9603419.49266039,220.5,6689.0,3314.0,20419.1833965481,9603419.60999838
551,10900.5,10900,5,2592632.00183257,59.5,6693.0,3315.0,6616.7405739641,2592632.20525948
552,11000.1,11000,1,5895104.60499444,135.3,6698.0,3317.0,11615.5142665851,5895104.5010923
553,11000.2,11000,2,5018443.74708864,115.2,6702.0,3318.0,9587.71587130625,5018443.74025421
554,11000.3,11000,3,10991612.277432,252.3,6704.0,3319.0,21302.9491207539,10991612.1335932
555,11000.4,11000,4,2376125.42387225,54.5,6707.0,3320.0,10084.772734438,2376125.567795
556,11000.5,11000,5,4482904.5462867,102.9,6710.0,3321.0,11688.630925613,4482904.64899786
557,11100.1,11100,1,5255337.64444608,120.6,6716.0,3323.0,12332.2101217793,5255337.74130452
