id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
music/Toys_In_The_Attic/aerosmith+Toys_In_The_Attic+01-Toys_In_The_Atticmp3, E, minor,98.9608612061,0.2736160428534852,0.1878116863198937,0.819835215520759,0.4273084479371316,0.9849156388496332,0.2285015710503643,0.6788504773967278,0.340186077263048,0.4926281446488804
music/Hush/deep_purple+Nobody_s_Perfect_Disc_2_2_+07-Hushmp3, C, minor,109.125686646,0.2724319512897651,0.1654613860458949,0.7322770219964573,0.4214145383104126,0.9892936466603746,0.1877580056763486,0.6256743627820601,0.5487511667687506,0.4928827599412579
music/Summertime_Blues/alan_jackson+Who_I_Am+01-Summertime_Bluesmp3, D, major,161.812835693,0.5663868175126416,0.4970281851758884,0.8133134547904932,0.4145383104125736,0.9752689605458136,0.0937000629855091,0.4298247042100991,0.1536589739136766,0.4929649336933369
music/All_Tomorrow_s_Parties/japan+Quiet_Life+06-All_Tomorrow_s_Partiesmp3, B, major,121.093574524,0.324968936023811,0.3938895679454571,0.7349835560487048,0.4941060903732809,0.9471646785604952,0.1447998204978483,0.6410695379641216,0.2634934047157917,0.4930594490161888
music/Stone_Cold_Crazy/metallica+Live_Shit_Binge_And_Purge_Disc_3_+09-Stone_Cold_Crazymp3, G, minor,126.058242798,0.2663519130448697,0.1993790846048015,0.5579627094791042,0.5255402750491159,0.9896320170518526,0.336118927366098,0.8448218408050538,0.2296302877540914,0.4936796318943734
music/Toys_In_The_Attic/rem+Dead_Letter_Office+07-Toys_In_The_Atticmp3, G, major,102.517662048,0.299412904851821,0.307990037130836,0.7417144735239489,0.4400785854616896,0.9867334081355184,0.1808037124428758,0.6821384560294285,0.3149253284109681,0.4942246132483858
music/Rattlesnakes/tori_amos+Strange_Little_Girls+06-Rattlesnakesmp3, F, major,125.512763977,0.2911714699481533,0.1881989441974587,0.8317572058043201,0.4302554027504912,0.9058920190999816,0.2204156790926313,0.6957547296997028,0.4046858915144296,0.4960164177633961
music/Day_Tripper/beatles+1+12-Day_Trippermp3, E, major,137.06993103,0.4897440072329258,0.4358722366962456,0.7369464030677663,0.4135559921414538,0.9716033862887,0.1619127942291668,0.5690420708675741,0.2062332918876022,0.4981137728014293
music/Lady/styx+Return_To_Paradise_Disc_1_+05-Ladymp3, G, major,128.87399292,0.3424989198617423,0.4732111646359034,0.6944193162366255,0.4204322200392927,0.969584015236776,0.2024114961972704,0.688443193469697,0.1967578891610767,0.498469776854798
music/All_Along_The_Watchtower/u2+Rattle_and_Hum+05-All_Along_The_Watchtowermp3, F#, major,129.032974243,0.3016116062856045,0.2823431433072784,0.7104951360311483,0.4332023575638506,0.9867481481644144,0.3265663399456926,0.8168911036940268,0.1364000435615147,0.4992822348191913
music/Happiness_is_a_Warm_Gun/tori_amos+Strange_Little_Girls+10-Happiness_is_a_Warm_Gunmp3, D#, major,136.591781616,0.2454825417653459,0.2060046479974553,0.7500375946270998,1.0,0.9614223536659268,0.1679730468718686,0.633055175985153,0.0451638945605136,0.5011424069341703
music/It_s_Tricky/bloodhound_gang+One_Fierce_Beer_Coaster+06-It_s_Trickymp3, G, minor,146.948287964,0.4353596860398131,0.3433745849449461,0.2491654662621295,0.4449901768172888,0.993233324428864,0.4252091783095745,0.8390123383250752,0.2853560493314822,0.5019626005573967
music/What_s_Going_On/marvin_gaye+Live+12-What_s_Going_Onmp3, A, major,95.2801818848,0.5009984878064392,0.5158339423774209,0.7203782527446311,0.4390962671905697,0.9838327583327652,0.1768853545489251,0.5742068853205954,0.1116153863007413,0.502855916827761
music/What_s_Going_On/cyndi_lauper+Twelve_Deadly_Cyns+09-What_s_Going_Onmp3, A#, major,98.9904937744,0.4162558807527363,0.3670176635254352,0.7035480843374475,0.4273084479371316,0.9688367143180578,0.2235946005181369,0.6533700459730251,0.2651620813769047,0.5031366898423594
music/I_Can_t_Get_Next_To_You/annie_lennox+Medusa+06-I_Can_t_Get_Next_To_Yoump3, C, minor,108.988868713,0.5340999247903732,0.5009090192614438,0.8493768892904937,0.4292730844793713,0.9823162365451882,0.1322671007559234,0.5227432270024037,0.0760225678932949,0.5033760062523115
music/I_Can_t_Get_No_Satisfaction/rolling_stones+Big_Hits+01-_I_Can_t_Get_No_Satisfactionmp3, A, major,136.35697937,0.4665165141138065,0.4299364431429719,0.8713710579088992,0.3831041257367387,0.9744763851941936,0.1748089570506722,0.587544543281813,0.1407669726390512,0.5035656248835183
music/Take_On_Me/a_ha+Hunting_High_and_Low+01-Take_On_Memp3, A, major,172.265365601,0.3474831978493247,0.3460368901422054,0.8042232581630578,0.4646365422396856,0.9462718248984832,0.2217341600924057,0.7238294525442239,0.1785945418582014,0.5041012334734484
music/Night_Time_Is_The_Right_Time/creedence_clearwater_revival+The_Concert+12-Night_Time_Is_The_Right_Timemp3, E, major,109.347229004,0.2709668637585611,0.2990195787573333,0.728872796416191,0.3968565815324165,0.9863536468892212,0.3016563009246582,0.8075790053131794,0.2426309350550012,0.5042419635808203
music/Lodi/tesla+Five_Man_Acoustic_Jam+09-Lodimp3, C, major,129.092514038,0.3705677926774627,0.3078652400631221,0.8626789121884405,0.4086444007858546,0.9738665498604924,0.2548791580899155,0.7547048320182165,0.105370454918182,0.5048221675752108
music/Walking_After_Midnight/bryan_adams+Live_Live_Live_+15-Walking_After_Midnightmp3, C, major,122.811820984,0.3004951433783524,0.2601554016943507,0.8217225941866817,0.4430255402750491,0.9933557269991794,0.2870163946244752,0.8019583581113175,0.1315099655019868,0.5049048905964241
music/Never_Let_Me_Down_Again/smashing_pumpkins+For_The_Masses_A_Tribute_To_Depeche_Mode+01-Never_Let_Me_Down_Againmp3, C, major,120.019004822,0.3223915061127824,0.2880510129136265,0.7523164374650358,0.4145383104125736,0.9767941799118648,0.3315255551526636,0.7987078297396738,0.1705315696934294,0.5068570501752062
music/I_Don_t_Want_To_Miss_A_Thing/new_found_glory+From_the_Screen_to_Your_Stereo+03-I_Don_t_Want_To_Miss_A_Thingmp3, D, major,96.5412216187,0.3300172222044422,0.295632515395508,0.6728541785074391,0.4400785854616896,0.9854161397924172,0.3336878204080841,0.863737447133923,0.1341298667990696,0.5069442219628216
music/Red_Red_Wine/ub40+Labour_of_Love+06-Red_Red_Winemp3, C#, major,89.1565170288,0.4467539845100173,0.3730099866031799,0.7892552378777004,0.412573673870334,0.9523262731269584,0.1921001373990988,0.6796657123542518,0.2157989590988952,0.5076854956050545
music/Heart_Of_Gold/neil_young+Harvest+04-Heart_Of_Goldmp3, G, major,85.3595428467,0.3245393810407732,0.3289210529235019,0.7417222324744566,0.4194499017681729,0.964033142201654,0.3889956133393272,0.8202152364105796,0.0991746268998152,0.5108813983822852
music/Enjoy_The_Silence/depeche_mode+Violator+06-Enjoy_The_Silencemp3, G#, major,112.85710144,0.3309291189272227,0.3758948304475435,0.7419680070002479,0.5432220039292731,0.9646223095462532,0.1038929638310126,0.5062609075215098,0.5233866048986727,0.5112720932627168
music/Addicted_To_Love/tina_turner+Tina_Live_In_Europe_CD_1_+09-Addicted_To_Lovemp3, E, major,111.308662415,0.3090702809959675,0.247580565375218,0.762225510379857,0.4538310412573674,0.9554420527924352,0.4122015924532757,0.8347687160250138,0.1170125033146381,0.5115165328242216
music/Walking_After_Midnight/garth_brooks+The_Chase+05-Walking_After_Midnightmp3, F, major,100.239883423,0.4673032948217371,0.4754415171918119,0.7517430566045024,0.4390962671905697,0.9851192920562014,0.1022885794978623,0.4928286394464338,0.3851866685010618,0.5123759144137725
music/We_Can_Work_It_Out/tesla+Five_Man_Acoustical_Jam+04-We_Can_Work_It_Outmp3, G, major,107.157066345,0.3280443896818792,0.2512941649405759,0.7077329496504398,0.4449901768172888,0.987690247056699,0.3867366565197973,0.8767505480326983,0.1168002375906873,0.5125049212862582
music/September_Gurls/big_star+Radio_City+10-September_Gurlsmp3, E, major,112.72151947,0.3930132656980093,0.2572030158710913,0.7228458781049897,0.4037328094302554,0.9713523192522288,0.353191770688353,0.7862906604673646,0.2292222529744749,0.5146064965608459
music/I_m_Losing_You/cheap_trick+Silver+08-I_m_Losing_Yoump3, A, minor,107.852676392,0.317454894226461,0.3342235094199535,0.7541208121064635,0.4705304518664047,0.9856379392064912,0.3084126508061662,0.849392592807717,0.1157672465095208,0.5169425121186473
music/Gold_Dust_Woman/fleetwood_mac+Rumours+11-Gold_Dust_Womanmp3, D, major,123.336181641,0.2985118095116175,0.308513830094887,0.8995032262162769,0.4528487229862475,0.9743034347036038,0.2107701567079265,0.7821913351980939,0.2162840320306013,0.5178658184311569
music/Walk_This_Way/aerosmith+A_Little_South_Of_Sanity_Disc_2_+08-Walk_This_Waymp3, A, minor,109.268005371,0.4109147570889074,0.3671847045618068,0.7446586324129655,0.4675834970530452,0.9904079865565516,0.2599755942695602,0.7984192235860944,0.1094647781633086,0.51857614671153
music/Time/tom_waits+Rain_Dogs+09-Timemp3, D, major,89.5328903198,0.3267375624079882,0.3303989468804345,0.5435190602805704,0.3919449901768173,0.9631076736066202,0.4679917816223684,1.0,0.158264186409774,0.5227455251730716
music/Summer_of_69/mxpx+On_The_Cover+01-Summer_of_69mp3, C, major,101.593284607,0.3559446809191576,0.3032960227722723,0.6100628341023625,0.43713163064833,0.983901738726098,0.2968087709270943,0.825469223014612,0.3805182080365195,0.5241416386433058
music/I_Can_t_Get_Next_To_You/temptations+The_Temptations_The_Ultimate_Collection+14-I_Can_t_Get_Next_To_Yoump3, F, minor,108.69228363,0.4829394562504001,0.4958158800173258,0.6987516016092622,0.4410609037328094,0.9893372537580024,0.1371735342902031,0.5555201915765291,0.4101771555297508,0.5263469970955355
music/The_Boxer/simon_and_garfunkel+Collected_Works_Disc_3+06-The_Boxermp3, B, major,93.1609115601,0.3205143858413877,0.3741385132651221,0.7257519120789221,0.4194499017681729,0.9661232314287256,0.4093130646087953,0.849839400341953,0.162536291864726,0.5284583376497256
music/Take_Me_To_The_River/annie_lennox+Medusa+02-Take_Me_To_The_Rivermp3, E, minor,109.008804321,0.4898332986622287,0.42186094420623,0.7999886574191141,0.4361493123772102,0.9859173867591358,0.1072910487810543,0.4835232068247412,0.509661537985673,0.5292781741269235
music/I_m_Losing_You/john_lennon+Double_Fantasy+05-I_m_Losing_Yoump3, A, minor,97.8610610962,0.7139896306727261,0.705394754730873,0.7516571499510405,0.4430255402750491,0.9863357312202876,0.1115004077845316,0.4896033337110925,0.0472300861532057,0.5310920793123508
music/My_Generation/green_day+Kerplunk+16-My_Generationmp3, F, minor,106.568016052,0.4165278755680727,0.4545395562203373,0.6341922212446317,0.4577603143418468,1.0,0.2481908368871816,0.6782075108568348,0.368859155505908,0.5322846838281016
music/I_m_Not_In_Love/tori_amos+Strange_Little_Girls+05-I_m_Not_In_Lovemp3, A#, minor,136.020126343,0.3339584066760545,0.2896675702791301,1.0,0.5864440078585462,0.95584406179006,0.2946098458886541,0.8155012974845071,0.0682000862208678,0.5430281595247275
music/Wish_You_Were_Here/wyclef_jean+The_Ecleftic_2_Sides_II_A_Book+19-Wish_You_Were_Heremp3, G, major,87.9630889893,0.574794493695193,0.4698598312872634,0.8559015526497262,0.4076620825147348,0.9775808447317168,0.1540933085452816,0.6347366687230761,0.2846355766761598,0.544908044852894
music/Come_Together/beatles+1+25-Come_Togethermp3, D, minor,172.265731812,0.4635717371823593,0.3579275354056053,0.7096263568534474,0.5422396856581533,0.9503587986728376,0.2716857856782939,0.8027083348269103,0.2623674748852724,0.5450607136453599
music/River_Deep_Mountain_High/celine_dion+Falling_Into_You+12-River_Deep_Mountain_Highmp3, D#, major,166.131088257,0.468285460538949,0.5562654190485601,0.9038473453839324,0.5068762278978389,0.9595914154905716,0.220803232244949,0.6923160880349084,0.0659640828545164,0.5467436589367782
music/Take_Me_To_The_River/al_green+Anthology+39-Take_Me_To_The_Rivermp3, A, major,118.08177948,0.5958977149075082,0.5587374329030339,0.7540493627780481,0.4400785854616896,0.9810625044363048,0.1548629935606437,0.5668335885297798,0.3368667027316485,0.5485486106635821
music/Ooby_Dooby/creedence_clearwater_revival+Cosmo_s_Factory+04-Ooby_Doobymp3, E, major,95.3735733032,0.5473585418933623,0.4688097623167289,0.7585440279134664,0.4449901768172888,0.9882828686561416,0.1735318484513841,0.6220498285199079,0.3897307917724156,0.5491622307925869
music/Train_In_Vain/annie_lennox+Medusa+05-Train_In_Vainmp3, E, major,106.013427734,0.5884690840427574,0.6965004967374757,0.8488829399880344,0.4243614931237721,0.9722822225347468,0.119545026765493,0.5361552758493562,0.2590926284702208,0.5556611459389821
music/Faith/george_michael+Faith+01-Faithmp3, B, major,95.888885498,0.4615974444728925,0.4718973127160408,0.814634932447451,0.4273084479371316,0.9819885246374984,0.1846887315756768,0.7003626690984779,0.4137311242833857,0.5570261483960693
music/Cecilia/simon_and_garfunkel+Collected_Works_-_Disc_3+03-Ceciliamp3, B, major,103.134170532,0.434542301414581,0.472535422373902,0.8094199129501572,0.4931237721021611,0.9987853655419008,0.2687020678307703,0.7827968982620855,0.2005159397446302,0.5575527100275236
music/Abracadabra/sugar_ray+14_59+11-Abracadabramp3, G#, minor,128.680084229,0.6836010209306791,0.6415165855625465,0.9467588630938206,0.4204322200392927,0.9782917052651868,0.1693425498856736,0.5916416747419537,0.0342086448341424,0.5582241580441618
music/Train_In_Vain/clash+London_Calling+19-Train_In_Vainmp3, A, major,121.264533997,0.4433470684247583,0.4710955802360657,0.8150671450645762,0.3880157170923379,0.9876707043886148,0.3009176375865932,0.7952317641827492,0.2693740158786876,0.5588399541067979
music/Before_You_Accuse_Me/creedence_clearwater_revival+Cosmo_s_Factory+02-Before_You_Accuse_Memp3, E, major,118.708892822,0.6971219516098061,0.6800173516295079,0.7798500501875713,0.4017681728880157,0.9746349787636795,0.1514128788033401,0.5959120573472144,0.234812980300336,0.5644413026911839
music/Hush/milli_vanilli+All_Or_Nothing+12-Hushmp3, G#, minor,100.840080261,0.6512865646802791,0.6514594613977839,0.8703055697989047,0.444007858546169,0.9919040900704972,0.1656267744896753,0.5861819029287584,0.1571073575462752,0.5647349474322928
music/Summertime_Blues/beach_boys+Surfin_USA_Surfin_Safari+09-Summertime_Bluesmp3, G#, minor,151.338317871,0.7587651219356077,0.7657278487462119,0.367780087228466,0.5461689587426326,0.9949213764523386,0.1590117195357377,0.6158554460432304,0.3393746151717152,0.5684506467319925
music/It_s_Tricky/run_dmc+Raising_Hell+02-It_s_Trickymp3, E, minor,127.798347473,0.5962722028419638,0.5100078541534399,0.8550624137793602,0.4695481335952848,0.9937914940648744,0.2097544281575527,0.7240496020866919,0.239986232370394,0.5748090451311954
music/Maggie_s_Farm/rage_against_the_machine+Renegades+12-Maggie_s_Farmmp3, E, minor,87.1339187622,0.6031801270562632,0.6175586443026881,0.5834363487517635,0.4715127701375246,0.9779025332955686,0.3478884119413873,0.9573596446550572,0.1139630925711185,0.5841001965889214
music/America/simon_and_garfunkel+Bookends+03-Americamp3, G, major,178.205627441,0.3584680439096204,0.4359687528780719,0.7481342515018593,0.4656188605108055,0.957958841462847,0.4907270109087521,0.9865585360618974,0.2472048618774561,0.5863298948889137
music/Real_Men/joe_jackson+Night_and_Day+08-Real_Menmp3, G, major,112.984703064,0.2995017162196761,0.3853515781701744,0.7455070931878982,0.4165029469548134,0.9635012532234772,0.902107109823512,0.8944768434397319,0.0974335920496369,0.588047766633615
music/Street_Fighting_Man/rage_against_the_machine+Renegades+11-Street_Fighting_Manmp3, D, minor,131.388305664,0.6054185735774179,0.6253615890233272,0.7102754851660589,0.4724950884086444,0.9930208437409876,0.3172446378365114,0.850767362517462,0.2287788405742,0.6004203026055761
music/Yesterday/en_vogue+Funky_Divas+09-Yesterdaymp3, F, major,161.960662842,0.5246253120399411,0.6847597046972456,0.726809920337348,0.4086444007858546,0.9726618676634248,0.2163358547523186,0.815167605173854,0.4594721001708629,0.6010595957026061
music/New_Age/velvet_underground+Loaded+05-New_Agemp3, D, major,163.323226929,0.3340749215899635,0.4401944718833174,0.479818188252681,0.5451866404715128,0.9310420053981172,1.0,0.9558177818909944,0.2264205902907441,0.6140693249721663
music/Tomorrow_Never_Knows/phil_collins+Face_Value_+12-Tomorrow_Never_Knowsmp3, C, major,100.414756775,0.3323190968443961,0.3266795750476035,0.7847987534771541,0.4253438113948919,0.9832230168792842,0.2549465854701404,0.8179327623179005,1.0,0.6156554501789213
music/I_Can_t_Get_No_Satisfaction/britney_spears+Oops_I_Did_It_Again+04-_I_Can_t_Get_No_Satisfactionmp3, B, major,109.955062866,1.0,1.0,0.9080000026793498,0.4155206286836935,0.9828051103899684,0.1792626598679987,0.6176863061134061,0.292015838090356,0.6744113182280966
