NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
70748,349,2,LUPIN PHARMACEUTICALS INC.,Active,Rocuronium Bromide Injection,1,216234,N,1,N,3/2/2023,10/23/2023,ML,10.0,AP,Y,,10/23/2023,,,10/24/2023
70756,619,25,LIFESTAR PHARMA LLC,Active,"FUROSEMIDE INJECTION USP 40MG/4ML,25X4ML",1,216860,N,1,N,12/16/2022,9/8/2023,ML,100.0,AP,Y,,9/8/2023,,,10/27/2023
70756,619,85,LIFESTAR PHARMA LLC,Active,FUROSEMIDE INJECTION USP 40MG/4ML,1,216860,N,1,N,12/16/2022,9/8/2023,ML,4.0,AP,Y,,9/8/2023,,,10/27/2023
70954,157,20,"ANI PHARMACEUTICALS, INC.",Active,CLORAZEPATE DIPOTASSIUM 15 MG TABLETS,1,213730,N,1,N,12/16/2022,12/18/2022,TAB,30.0,AB,N,,12/18/2022,,,10/27/2023
70954,158,30,"ANI PHARMACEUTICALS, INC.",Active,CLORAZEPATE DIPOTASSIUM TAB 7.5MG 30CT,1,213730,N,1,N,6/16/2022,8/1/2022,TAB,30.0,AB,N,,8/1/2022,,,10/27/2023
70954,159,30,"ANI PHARMACEUTICALS, INC.",Active,CLORAZEPATE DIPOTASSIUM TAB 3.75MG 30CT,1,213730,N,1,N,6/16/2022,8/2/2022,TAB,30.0,AB,N,,8/2/2022,,,10/27/2023
70954,530,20,"ANI PHARMACEUTICALS, INC.",Active,Estradiol Gel 0.1% 0.5mg,1,217610,N,1,N,8/24/2023,9/11/2023,GM,15.0,AB,N,,9/11/2023,,,10/27/2023
70954,531,20,"ANI PHARMACEUTICALS, INC.",Active,Estradiol Gel 0.1% 0.25mg,1,217610,N,1,N,8/24/2023,9/11/2023,GM,7.5,AB,N,,9/11/2023,,,10/27/2023
70954,532,20,"ANI PHARMACEUTICALS, INC.",Active,Estradiol Gel 0.1% 0.75mg,1,217610,N,1,N,8/24/2023,9/11/2023,GM,22.5,AB,N,,9/11/2023,,,10/27/2023
70954,533,20,"ANI PHARMACEUTICALS, INC.",Active,Estradiol Gel 0.1% 1mg,1,217610,N,1,N,8/24/2023,9/11/2023,GM,30.0,AB,N,,9/11/2023,,,10/27/2023
70954,534,20,"ANI PHARMACEUTICALS, INC.",Active,Estradiol Gel 0.1% 1.25mg,1,217610,N,1,N,8/24/2023,9/11/2023,GM,37.5,AB,N,,9/11/2023,,,10/27/2023
70954,564,10,"ANI PHARMACEUTICALS, INC.",Active,Estradiol Tablets 0.5mg 100ct,1,217334,N,1,N,9/6/2023,9/12/2023,TAB,100.0,AB,N,,9/12/2023,,,10/27/2023
70954,565,10,"ANI PHARMACEUTICALS, INC.",Active,Estradiol Tablets 1mg 100ct,1,217334,N,1,N,9/6/2023,9/12/2023,TAB,100.0,AB,N,,9/12/2023,,,10/27/2023
70954,565,20,"ANI PHARMACEUTICALS, INC.",Active,Estradiol Tablets 1mg 500ct,1,217334,N,1,N,9/6/2023,9/12/2023,TAB,500.0,AB,N,,9/12/2023,,,10/27/2023
70954,566,10,"ANI PHARMACEUTICALS, INC.",Active,Estradiol Tablets 2mg 100ct,1,217334,N,1,N,9/6/2023,9/12/2023,TAB,100.0,AB,N,,9/12/2023,,,10/27/2023
70954,566,20,"ANI PHARMACEUTICALS, INC.",Active,Estradiol Tablets 2mg 500ct,1,217334,N,1,N,9/6/2023,9/12/2023,TAB,500.0,AB,N,,9/12/2023,,,10/27/2023
72078,35,0,Mylan Institutional LLC,Active,Ultiva 2mg LYO 1PK,3,20630,I,1,N,7/12/1996,11/6/1996,EA,1.0,AP,Y,9/18/2023,9/18/2023,,,10/27/2023
72078,35,2,Mylan Institutional LLC,Active,Ultiva 2mg LYO 10PK,3,20630,I,1,N,7/12/1996,11/6/1996,EA,1.0,AP,Y,9/18/2023,9/18/2023,,,10/27/2023
72578,129,8,VIONA PHARMACEUTICALS INC.,Active,Metronidazole Cream 0.75% 45 gm,1,217128,N,1,N,5/31/2023,9/13/2023,GM,45.0,AB,N,,9/13/2023,,,10/23/2023
72603,130,1,NORTHSTAR RX LLC,Active,DOFETILIDE CAP 125MCG/60,1,210466,N,1,N,10/9/2018,12/26/2018,CAP,1.0,AB,N,9/7/2023,9/7/2023,,,10/23/2023
72603,145,1,NORTHSTAR RX LLC,Active,METOPROL SUC TB 200MG NSTR 100,1,78889,N,1,N,8/15/2012,9/10/2012,TAB,1.0,AB,N,9/22/2023,9/22/2023,,,10/23/2023
72888,41,13,Advagen Pharma Ltd,Active,Pot Chl OS USP 10% (20mEq/15ml) 473HD US,1,214656,N,1,N,1/13/2022,9/27/2023,ML,473.0,AA,N,,9/27/2023,,,10/24/2023
72888,87,1,Advagen Pharma Ltd,Active,Oxcarbazepine Tab USP 150mg 100,1,77747,N,1,N,4/9/2008,8/27/2023,TAB,100.0,AB,N,,8/27/2023,,,10/27/2023
72888,88,1,Advagen Pharma Ltd,Active,Oxcarbazepine Tab USP 300mg 100,1,77747,N,1,N,4/9/2008,9/11/2023,TAB,100.0,AB,N,,9/11/2023,,,10/27/2023
72888,88,5,Advagen Pharma Ltd,Active,Oxcarbazepine Tab USP 300mg 500,1,77747,N,1,N,4/9/2008,9/11/2023,TAB,500.0,AB,N,,9/11/2023,,,10/27/2023
72888,89,1,Advagen Pharma Ltd,Active,Oxcarbazepine Tab USP 600mg 100,1,77747,N,1,N,4/9/2008,9/11/2023,TAB,100.0,AB,N,,9/11/2023,,,10/27/2023
72888,96,34,Advagen Pharma Ltd,Active,DHE NS USP 4 mg/ml 1's,1,216881,N,1,N,6/22/2023,9/5/2023,ML,1.0,AB,N,,9/5/2023,,,10/24/2023
72888,104,25,Advagen Pharma Ltd,Active,Gabapentin OS 250 mg/5 mL 470 PET US,1,216492,N,1,N,1/18/2023,9/20/2023,ML,470.0,AA,N,,9/20/2023,,,10/24/2023
72888,110,1,Advagen Pharma Ltd,Active,Diclofenac Sod DR Tab USP 50 mg 100,1,216548,N,1,N,5/11/2023,9/22/2023,TAB,100.0,AB,N,,9/22/2023,,,10/24/2023
72888,111,0,Advagen Pharma Ltd,Active,Diclofenac Sod DR Tab USP 75mg 1000,1,216548,N,1,N,5/11/2023,9/28/2023,TAB,1000.0,AB,N,,9/28/2023,,,10/24/2023
72888,111,5,Advagen Pharma Ltd,Active,Diclofenac sod DR Tab 75mg 500,1,216548,N,1,N,5/11/2023,9/28/2023,TAB,500.0,AB,N,,9/28/2023,,,10/24/2023
72888,131,1,Advagen Pharma Ltd,Active,Gabapentin Tab USP 600mg 100,1,77661,N,1,N,9/13/2006,9/11/2023,TAB,100.0,AB,N,,9/11/2023,,,10/27/2023
72888,131,5,Advagen Pharma Ltd,Active,Gabapentin Tab USP 600mg 500,1,77661,N,1,N,9/13/2006,9/11/2023,TAB,500.0,AB,N,,9/11/2023,,,10/27/2023
72888,132,1,Advagen Pharma Ltd,Active,Gabapentin Tab USP 800mg 100,1,77661,N,1,N,9/13/2006,9/11/2023,TAB,100.0,AB,N,,9/11/2023,,,10/27/2023
72888,132,5,Advagen Pharma Ltd,Active,Gabapentin Tab USP 800mg 500,1,77661,N,1,N,9/13/2006,9/11/2023,TAB,500.0,AB,N,,9/11/2023,,,10/27/2023
72888,143,30,Advagen Pharma Ltd,Active,Desvenlafaxine ER Tab 50 mg 30,1,204028,N,1,N,6/29/2015,9/12/2023,TAB,30.0,AB,N,,9/12/2023,,,10/27/2023
72888,172,46,Advagen Pharma Ltd,Active,Lithium OS USP 8 mEq Per 5 mL 500 HD US,1,218036,N,1,N,8/14/2023,9/14/2023,ML,500.0,AA,N,,9/14/2023,,,10/24/2023
78206,150,1,Organon LLC,Active,PREGNYL (CHORIONIC GONADOTROPIN FOR INJECTION USP),2,17692,S,1,N,9/30/1990,9/30/1990,EA,1.0,NR,Y,10/2/2023,10/2/2023,,,10/27/2023
78206,185,1,Organon LLC,Active,Hadlima (40mg/0.8ML) Vial,2,761059,S,1,N,6/17/2022,10/24/2023,ML,0.8,NR,Y,,10/24/2023,,,10/27/2023
78206,185,99,Organon LLC,Active,Hadlima (40mg/0.8ML) Vial Inner Pack,2,761059,S,1,N,6/17/2022,10/24/2023,ML,0.8,NR,Y,,10/24/2023,,,10/27/2023
80830,2362,1,Puniska Healthcare Private Limited,Active,"Calcium Gluconate Inj. 20mg/ml, 50ml Inner Pack",1,217174,N,1,N,9/5/2023,9/13/2023,ML,50.0,NR,Y,,10/16/2023,,,10/23/2023
80830,2362,9,Puniska Healthcare Private Limited,Active,"Calcium Gluconate Inj. 20mg/ml, 50ml",1,217174,N,1,N,9/5/2023,9/13/2023,ML,1200.0,NR,Y,,10/16/2023,,,10/23/2023
80830,2363,1,Puniska Healthcare Private Limited,Active,"Calcium Gluconate Inj. 20mg/ml, 50ml Inner Pack",1,217174,N,1,N,9/5/2023,9/13/2023,ML,100.0,NR,Y,,10/16/2023,,,10/23/2023
80830,2363,9,Puniska Healthcare Private Limited,Active,"Calcium Gluconate Inj. 20mg/ml, 100ml",1,217174,N,1,N,9/5/2023,9/13/2023,ML,2400.0,NR,Y,,10/16/2023,,,10/23/2023
82009,51,5,Quallent Pharmaceuticals Health,Active,BUPROPION HCL XL 150 MG TABLET,1,90693,N,1,N,4/6/2017,6/14/2017,TAB,500.0,AB,N,9/5/2023,9/5/2023,,,10/24/2023
82009,52,5,Quallent Pharmaceuticals Health,Active,BUPROPION HCL XL 300 MG TABLET,1,90693,N,1,N,4/6/2017,6/14/2017,TAB,500.0,AB,N,9/5/2023,9/5/2023,,,10/24/2023
82009,54,1,Quallent Pharmaceuticals Health,Active,TACROLIMUS 1 MG CAPSULE,1,90509,N,1,N,5/12/2010,5/12/2010,CAP,100.0,AB,N,9/14/2023,9/14/2023,,,10/24/2023
82009,71,5,Quallent Pharmaceuticals Health,Active,GABAPENTIN 600 MG TABLET,1,200651,N,1,N,10/6/2011,11/7/2011,TAB,500.0,AB,N,9/14/2023,9/14/2023,,,10/24/2023
82009,72,5,Quallent Pharmaceuticals Health,Active,GABAPENTIN 800 MG TABLET,1,200651,N,1,N,10/6/2011,11/7/2011,TAB,500.0,AB,N,9/14/2023,9/14/2023,,,10/24/2023
82009,95,1,Quallent Pharmaceuticals Health,Active,QUETIAPINE FUMARATE 25 MG TABLET,1,201109,N,1,N,3/27/2012,3/27/2012,TAB,100.0,AB,N,9/5/2023,9/5/2023,,,10/24/2023
82009,96,10,Quallent Pharmaceuticals Health,Active,QUETIAPINE FUMARATE 50 MG TABLET,1,201109,N,1,N,3/27/2009,3/27/2009,TAB,1000.0,AB,N,9/5/2023,9/5/2023,,,10/24/2023
82009,97,10,Quallent Pharmaceuticals Health,Active,QUETIAPINE FUMARATE 100 MG TABLET,1,201109,N,1,N,3/27/2009,3/27/2009,TAB,1000.0,AB,N,9/5/2023,9/5/2023,,,10/24/2023
82009,98,1,Quallent Pharmaceuticals Health,Active,QUETIAPINE FUMARATE 200 MG TABLET,1,201109,N,1,N,3/27/2009,3/27/2009,TAB,100.0,AB,N,9/5/2023,9/5/2023,,,10/24/2023
82009,104,5,Quallent Pharmaceuticals Health,Active,PIOGLITAZONE HCL 30 MG TABLET,1,200268,N,1,N,2/13/2013,2/13/2013,TAB,500.0,AB,N,9/20/2023,9/20/2023,,,10/24/2023
82009,105,5,Quallent Pharmaceuticals Health,Active,PIOGLITAZONE HCL 45 MG TABLET,1,200268,N,1,N,2/13/2013,2/13/2013,TAB,500.0,AB,N,9/20/2023,9/20/2023,,,10/24/2023
82009,106,5,Quallent Pharmaceuticals Health,Active,CITALOPRAM HBR 10 MG TABLET,1,77031,N,1,N,10/28/2004,2/15/2005,TAB,5.0,AB,N,9/20/2023,9/20/2023,,,10/24/2023
82009,107,5,Quallent Pharmaceuticals Health,Active,CITALOPRAM HBR 20 MG TABLET,1,77031,N,1,N,10/28/2004,2/15/2005,TAB,500.0,AB,N,9/20/2023,9/20/2023,,,10/24/2023
82009,108,5,Quallent Pharmaceuticals Health,Active,CITALOPRAM HBR 40 MG TABLET,1,77031,N,1,N,10/28/2004,1/19/2005,TAB,500.0,AB,N,9/20/2023,9/20/2023,,,10/24/2023
82009,119,5,Quallent Pharmaceuticals Health,Active,DONEPEZIL HCL 5 MG TABLET,1,203034,N,1,N,1/30/2015,2/2/2015,TAB,500.0,AB,N,9/12/2023,9/12/2023,,,10/24/2023
82009,120,5,Quallent Pharmaceuticals Health,Active,DONEPEZIL HCL 10 MG TABLET,1,203034,N,1,N,1/30/2015,2/2/2015,TAB,500.0,AB,N,9/12/2023,9/12/2023,,,10/24/2023
82009,125,5,Quallent Pharmaceuticals Health,Active,CARVEDILOL 3.125 MG TABLET,1,77614,N,1,N,9/5/2007,9/5/2007,TAB,500.0,AB,N,9/12/2023,9/12/2023,,,10/24/2023
82009,126,5,Quallent Pharmaceuticals Health,Active,CARVEDILOL 6.25 MG TABLET,1,77614,N,1,N,9/5/2007,9/5/2007,TAB,500.0,AB,N,9/12/2007,12/16/2021,,,10/24/2023
82009,127,5,Quallent Pharmaceuticals Health,Active,CARVEDILOL 12.5 MG TABLET,1,77614,N,1,N,9/5/2007,9/5/2007,TAB,500.0,AB,N,9/12/2023,9/12/2023,,,10/24/2023
82009,128,5,Quallent Pharmaceuticals Health,Active,CARVEDILOL 25 MG TABLET,1,77614,N,1,N,9/5/2007,9/5/2007,TAB,500.0,AB,N,9/12/2023,9/12/2023,,,10/24/2023
82009,129,5,Quallent Pharmaceuticals Health,Active,MELOXICAM 7.5 MG TABLET,1,77921,N,1,N,7/19/2006,7/19/2006,TAB,500.0,AB,N,9/26/2023,9/26/2023,,,10/24/2023
82009,130,5,Quallent Pharmaceuticals Health,Active,MELOXICAM 15 MG TABLET,1,77921,N,1,N,7/19/2006,7/19/2006,TAB,500.0,AB,N,9/26/2023,9/26/2023,,,10/24/2023
82009,131,10,Quallent Pharmaceuticals Health,Active,LAMOTRIGINE 25 MG TABLET,1,77633,N,1,N,1/27/2009,1/27/2009,TAB,1000.0,AB,N,9/26/2023,9/26/2023,,,10/24/2023
82009,132,10,Quallent Pharmaceuticals Health,Active,LAMOTRIGINE 100 MG TABLET,1,77633,N,1,N,1/27/2009,1/27/2009,TAB,1000.0,AB,N,9/26/2023,9/26/2023,,,10/24/2023
82009,133,5,Quallent Pharmaceuticals Health,Active,LAMOTRIGINE 150 MG TABLET,1,77633,N,1,N,1/27/2009,1/27/2009,TAB,500.0,AB,N,9/26/2023,9/26/2023,,,10/24/2023
82009,134,5,Quallent Pharmaceuticals Health,Active,LAMOTRIGINE 200 MG TABLET,1,77633,N,1,N,1/27/2009,1/27/2009,TAB,500.0,AB,N,9/26/2023,9/26/2023,,,10/24/2023
